Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
16.0,Reims,8,9,17,33,47,-14,33,Le Havre,15.0,10.11.2024,16:00,away,3,0,W,team,2.78,1.63,0.46,0.54,18,10,7,3,0.0,0.0,7,8,0.82,0.83,4.0,1.0,6,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,10,17,0.0,0.0,0.0,0.0,16,24,17,10,0.0,0.0,0.0,0.0,5.0,8.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3,0,1,1,0.25,0.2,0.3333333333333333,0.16666666666666666,0.5,1,0.3,3,0.2,0.23
16.0,Reims,8,9,17,33,47,-14,33,Nice,4.0,11.01.2025,18:00,home,2,4,L,opponent,0.8,2.41,0.54,0.46,12,15,3,10,1.0,7.0,6,3,0.87,0.84,4.0,2.0,8,3,1,2,5.0,14.0,7.0,1.0,0.0,0.0,16.0,24.0,0,3,7,12,0.76,0.71,0.18,0.27,16,17,12,7,0.54,0.77,24.0,25.0,6.0,14.0,6,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12,1,2,2,0.23076923076923078,0.2,0.2857142857142857,0.16666666666666666,0.0,0,0.2,-2,0.2,0.2
16.0,Reims,8,9,17,33,47,-14,33,Lens,8.0,11.04.2025,19:45,away,2,0,W,team,1.34,3.2,0.3,0.7,10,37,2,14,3.0,4.0,2,9,0.73,0.89,0.0,1.0,4,10,4,13,8.0,24.0,2.0,13.0,0.0,1.0,14.0,53.0,1,1,9,7,0.56,0.85,0.33,0.18,9,21,7,9,0.6,0.6,73.0,13.0,5.0,1.0,14,0,0.0,0.0,0.0,0.0,0.89,3.53,0.0,1.0,0.39,0.46,0.43,2.96,47.0,56.0,0.0,0.0,0.0,0.0,3.53,0.89,3.53,-1.11,14,4,0,1,1,0.2857142857142857,0.3,0.2857142857142857,0.2857142857142857,0.5,1,0.4,2,0.3,0.33
16.0,Reims,8,9,17,33,47,-14,33,Monaco,3.0,14.12.2024,20:00,home,0,0,D,draw,1.34,1.13,0.36,0.64,8,14,0,3,2.0,2.0,1,4,0.72,0.82,1.0,3.0,6,7,2,4,7.0,8.0,1.0,6.0,1.0,0.0,19.0,36.0,1,6,22,15,0.61,0.65,0.24,0.2,11,24,15,22,0.71,0.57,24.0,13.0,18.0,8.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,9,1,0,0,0.26666666666666666,0.3,0.25,0.2857142857142857,0.5,0,0.2,0,0.3,0.27
16.0,Reims,8,9,17,33,47,-14,33,Nantes,13.0,15.09.2024,16:00,away,2,1,W,team,0.53,1.61,0.55,0.45,11,18,4,6,0.0,0.0,3,6,0.0,0.0,1.0,3.0,5,5,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,16,5,0.0,0.0,0.0,0.0,16,16,5,14,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,11,0,1,1,0.3125,0.4,0.25,0.375,0.0,1,0.4,1,0.4,0.4
16.0,Reims,8,9,17,33,47,-14,33,Angers,14.0,16.02.2025,16:15,home,0,1,L,opponent,1.7,1.47,0.63,0.37,16,10,4,3,2.0,5.0,1,4,0.9,0.74,2.0,1.0,6,6,6,1,7.0,7.0,9.0,3.0,0.0,0.0,32.0,23.0,2,3,6,13,0.81,0.66,0.23,0.14,16,16,13,6,0.54,0.72,37.0,30.0,12.0,9.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,1,2,2,0.29411764705882354,0.3,0.2222222222222222,0.375,0.5,0,0.2,-1,0.3,0.27
16.0,Reims,8,9,17,33,47,-14,33,Brest,9.0,16.03.2025,16:15,away,0,0,D,draw,1.16,0.36,0.28,0.72,12,11,2,0,1.0,0.0,4,4,0.73,0.87,3.0,1.0,5,5,5,6,9.0,4.0,3.0,7.0,1.0,1.0,16.0,11.0,1,1,9,13,0.58,0.67,0.25,0.11,17,18,13,9,0.83,0.5,48.0,13.0,9.0,4.0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2,0,0,0,0.2777777777777778,0.3,0.2222222222222222,0.3333333333333333,0.5,0,0.1,0,0.3,0.24
16.0,Reims,8,9,17,33,47,-14,33,Lille,5.0,17.05.2025,20:00,away,1,2,L,opponent,0.08,2.18,0.22,0.78,5,21,2,5,0.0,2.0,3,10,0.66,0.88,1.0,0.0,2,4,1,12,2.0,16.0,3.0,5.0,0.0,0.0,5.0,37.0,3,1,11,7,0.42,0.82,0.11,0.19,11,20,7,11,0.62,0.44,38.0,16.0,11.0,5.0,3,1,0.0,0.0,0.0,0.0,0.08,1.81,1.0,1.0,0.31,0.59,0.22,1.15,45.0,46.0,2.0,0.0,0.0,0.0,1.81,0.08,-0.19,-0.92,14,5,0,2,2,0.2631578947368421,0.3,0.2222222222222222,0.3,0.5,0,0.0,-1,0.3,0.21
16.0,Reims,8,9,17,33,47,-14,33,Lille,5.0,17.08.2024,18:00,home,0,2,L,opponent,0.06,1.66,0.29,0.71,2,21,0,6,0.0,0.0,0,8,0.76,0.95,2.0,2.0,1,7,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,14,6,0.0,0.0,0.0,0.0,13,10,6,13,0.0,0.0,0.0,0.0,12.0,6.0,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,1,2,2,0.25,0.3,0.2,0.3,0.0,0,0.0,-2,0.3,0.21
16.0,Reims,8,9,17,33,47,-14,33,Le Havre,15.0,19.01.2025,16:15,home,1,1,D,draw,0.8,0.94,0.55,0.45,11,7,3,2,2.0,2.0,6,6,0.87,0.83,2.0,2.0,4,3,4,2,5.0,6.0,6.0,1.0,0.0,1.0,21.0,13.0,1,2,8,9,0.78,0.66,0.07,0.17,17,21,9,8,0.75,0.72,23.0,43.0,4.0,13.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3,1,0,0,0.23809523809523808,0.3,0.18181818181818182,0.3,1.0,0,0.0,0,0.3,0.21
16.0,Reims,8,9,17,33,47,-14,33,Toulouse,10.0,20.04.2025,16:15,home,1,0,W,team,0.69,1.11,0.52,0.48,8,18,2,6,0.0,1.0,0,9,0.88,0.84,1.0,0.0,2,7,4,5,7.0,10.0,1.0,8.0,1.0,0.0,12.0,35.0,3,2,12,11,0.66,0.73,0.3,0.18,14,11,11,12,0.58,0.82,45.0,15.0,7.0,5.0,6,1,1.0,0.0,0.0,1.0,0.74,1.22,1.0,0.0,0.37,0.43,1.46,2.02,51.0,36.0,1.0,0.0,0.0,0.0,1.22,0.74,1.2,-0.26,14,18,1,1,1,0.2727272727272727,0.3,0.25,0.3,0.0,1,0.3,1,0.3,0.3
16.0,Reims,8,9,17,33,47,-14,33,Auxerre,11.0,20.10.2024,16:00,away,1,2,L,opponent,1.08,2.91,0.64,0.36,15,10,3,8,0.0,0.0,9,5,0.86,0.75,3.0,2.0,4,2,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,6,10,0.0,0.0,0.0,0.0,33,11,10,6,0.0,0.0,0.0,0.0,6.0,9.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,0,2,2,0.2608695652173913,0.3,0.25,0.2727272727272727,0.0,0,0.2,-1,0.3,0.27
16.0,Reims,8,9,17,33,47,-14,33,Rennes,12.0,21.02.2025,19:45,away,0,1,L,opponent,0.18,2.38,0.41,0.59,3,26,0,5,0.0,4.0,2,9,0.82,0.91,2.0,1.0,1,8,2,13,3.0,16.0,0.0,10.0,0.0,0.0,8.0,63.0,4,4,15,7,0.63,0.88,0.13,0.36,16,16,7,15,0.63,0.69,29.0,22.0,12.0,9.0,4,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,15,0,2,2,0.25,0.2,0.25,0.25,1.0,0,0.1,-1,0.2,0.17
16.0,Reims,8,9,17,33,47,-14,33,Metz,0.0,21.05.2025,19:00,away,1,1,D,draw,0.58,0.82,0.39,0.61,10,12,1,3,1.0,1.0,6,6,0.74,0.79,3.0,1.0,8,3,1,6,4.0,9.0,6.0,3.0,0.0,0.0,10.0,31.0,0,2,13,15,0.58,0.72,0.29,0.24,29,32,15,13,0.82,0.45,37.0,18.0,4.0,5.0,2,0,1.0,1.0,0.0,0.0,0.9,1.22,0.0,0.0,0.34,0.35,0.53,0.69,51.0,62.0,0.0,0.0,0.0,0.0,1.22,0.9,0.22,-0.1,14,8,0,0,0,0.24,0.2,0.25,0.23076923076923078,0.5,0,0.0,0,0.2,0.14
16.0,Reims,8,9,17,33,47,-14,33,PSG,1.0,21.09.2024,20:00,home,1,1,D,draw,0.88,0.98,0.22,0.78,8,11,1,4,0.0,0.0,3,5,0.0,0.0,2.0,1.0,3,4,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,12,0.0,0.0,0.0,0.0,8,19,11,6,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,13,1,0,0,0.23076923076923078,0.1,0.23076923076923078,0.23076923076923078,0.5,0,0.0,0,0.1,0.07
16.0,Reims,8,9,17,33,47,-14,33,Lyon,6.0,23.11.2024,20:00,home,1,1,D,draw,1.22,1.7,0.4,0.6,14,13,6,7,2.0,4.0,4,2,0.8,0.87,2.0,0.0,5,5,3,1,9.0,11.0,5.0,2.0,0.0,0.0,23.0,36.0,4,1,13,11,0.72,0.73,0.29,0.43,17,14,11,13,0.62,0.47,9.0,18.0,11.0,6.0,6,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6,1,0,0,0.2222222222222222,0.1,0.21428571428571427,0.23076923076923078,0.0,0,0.0,0,0.1,0.07
16.0,Reims,8,9,17,33,47,-14,33,PSG,1.0,25.01.2025,20:05,away,1,1,D,draw,0.97,1.25,0.22,0.78,6,18,3,7,2.0,3.0,1,8,0.7,0.92,2.0,2.0,2,4,1,7,4.0,11.0,2.0,7.0,0.0,1.0,12.0,48.0,3,0,13,13,0.55,0.85,0.08,0.33,10,19,13,13,0.47,0.64,34.0,16.0,12.0,0.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,13,0,0,0,0.21428571428571427,0.1,0.21428571428571427,0.21428571428571427,0.0,0,0.0,0,0.1,0.07
16.0,Reims,8,9,17,33,47,-14,33,Marseille,2.0,25.08.2024,19:45,away,2,2,D,draw,0.88,2.66,0.34,0.66,12,16,3,10,0.0,0.0,4,2,0.0,0.0,1.0,1.0,7,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,11,15,0.0,0.0,0.0,0.0,10,21,13,10,0.0,0.0,0.0,0.0,0.0,0.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,7,0,0,0,0.20689655172413793,0.1,0.21428571428571427,0.2,0.5,0,0.0,0,0.1,0.07
16.0,Reims,8,9,17,33,47,-14,33,Brest,9.0,26.10.2024,18:00,home,1,2,L,opponent,0.79,1.5,0.53,0.47,11,13,3,4,0.0,0.0,7,3,0.84,0.79,3.0,2.0,6,4,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,11,15,0.0,0.0,0.0,0.0,19,14,15,11,0.0,0.0,0.0,0.0,10.0,7.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2,1,2,2,0.2,0.1,0.2,0.2,0.0,0,0.0,-1,0.1,0.07
16.0,Reims,8,9,17,33,47,-14,33,Montpellier,18.0,27.04.2025,16:15,away,0,0,D,draw,0.6,0.57,0.46,0.54,8,12,3,2,1.0,1.0,5,5,0.86,0.88,3.0,3.0,3,3,2,7,5.0,6.0,3.0,6.0,0.0,1.0,16.0,18.0,2,1,17,13,0.66,0.75,0.25,0.21,26,13,13,17,0.58,0.62,18.0,18.0,8.0,11.0,2,3,0.0,0.0,0.0,0.0,0.16,0.08,0.0,0.0,0.46,0.45,0.79,0.53,42.0,58.0,1.0,0.0,0.0,0.0,0.08,0.16,0.08,0.16,14,10,0,0,0,0.1935483870967742,0.1,0.2,0.1875,1.0,0,0.0,0,0.1,0.07
16.0,Reims,8,9,17,33,47,-14,33,Monaco,3.0,28.02.2025,19:45,away,0,3,L,opponent,0.63,3.88,0.44,0.56,9,23,5,9,1.0,6.0,2,7,0.82,0.86,0.0,0.0,3,11,1,3,6.0,17.0,3.0,6.0,0.0,0.0,15.0,59.0,2,1,7,7,0.78,0.78,0.11,0.45,17,9,7,7,0.21,0.79,30.0,21.0,11.0,15.0,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,9,0,2,2,0.1875,0.0,0.2,0.17647058823529413,0.0,0,0.0,-3,0.0,0.0
16.0,Reims,8,9,17,33,47,-14,33,Marseille,2.0,29.03.2025,16:00,home,3,1,W,team,0.97,1.06,0.2,0.8,7,20,5,8,2.0,1.0,0,12,0.57,0.9,0.0,0.0,1,6,1,6,6.0,11.0,1.0,9.0,0.0,0.0,7.0,38.0,1,3,9,6,0.32,0.85,0.5,0.16,9,24,6,9,0.75,0.8,59.0,13.0,7.0,10.0,7,2,0.0,0.0,0.0,0.0,1.63,1.35,0.0,0.0,0.23,0.44,0.12,1.93,34.0,44.0,1.0,0.0,0.0,1.0,1.35,1.63,0.35,-1.37,14,7,1,1,1,0.21212121212121213,0.1,0.25,0.17647058823529413,0.0,1,0.3,2,0.1,0.16000000000000003
16.0,Reims,8,9,17,33,47,-14,33,Metz,0.0,29.05.2025,19:30,home,1,3,L,opponent,2.01,0.71,0.43,0.57,18,8,3,4,3.0,0.0,4,6,0.79,0.86,3.0,2.0,9,3,6,1,13.0,6.0,5.0,2.0,0.0,0.0,35.0,23.0,2,4,12,16,0.66,0.69,0.32,0.27,22,22,16,12,0.68,0.5,36.0,40.0,10.0,9.0,1,2,0.0,0.0,0.0,0.0,1.09,1.52,0.0,0.0,0.28,0.5,0.88,0.58,59.0,82.0,0.0,1.0,1.0,0.0,1.52,1.09,-1.48,0.04,14,8,1,2,2,0.20588235294117646,0.1,0.23529411764705882,0.17647058823529413,0.0,0,0.2,-2,0.1,0.13
16.0,Reims,8,9,17,33,47,-14,33,Angers,14.0,29.09.2024,16:00,away,3,1,W,team,3.62,0.82,0.47,0.53,21,14,10,3,0.0,0.0,4,5,0.0,0.0,3.0,0.0,10,8,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,7,13,0.0,0.0,0.0,0.0,13,24,11,7,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,1,1,0.22857142857142856,0.2,0.23529411764705882,0.2222222222222222,0.0,1,0.4,2,0.2,0.26
16.0,Reims,8,9,17,33,47,-14,33,Lens,8.0,29.11.2024,19:45,home,0,2,L,opponent,0.81,1.02,0.51,0.49,16,11,3,6,0.0,2.0,3,1,0.84,0.84,1.0,2.0,8,4,5,1,6.0,6.0,10.0,5.0,0.0,0.0,10.0,14.0,1,4,12,14,0.61,0.74,0.09,0.29,31,16,14,12,0.58,0.5,15.0,31.0,10.0,8.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,1,2,2,0.2222222222222222,0.2,0.2222222222222222,0.2222222222222222,1.0,0,0.2,-2,0.2,0.2
12.0,Rennes,13,2,19,51,50,1,41,Reims,16.0,01.09.2024,16:00,away,1,2,L,opponent,1.18,1.66,0.47,0.53,13,11,5,7,0.0,0.0,5,3,0.0,0.0,2.0,2.0,4,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10,15,0.0,0.0,0.0,0.0,20,22,13,9,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,14,0,2,2,0.0,0.0,0.5,0.0,0.5,0,0.0,-1,0.0,0.0
12.0,Rennes,13,2,19,51,50,1,41,Strasbourg,7.0,02.02.2025,16:15,home,1,0,W,team,0.93,1.19,0.45,0.55,13,7,3,3,0.0,2.0,6,2,0.79,0.86,3.0,3.0,7,3,3,1,8.0,6.0,5.0,1.0,0.0,0.0,24.0,15.0,3,0,10,14,0.77,0.65,0.25,0.33,24,18,14,10,0.67,0.75,17.0,28.0,19.0,9.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,17,1,1,1,0.5,0.5,1.0,0.0,0.5,1,0.2,1,0.5,0.41000000000000003
12.0,Rennes,13,2,19,51,50,1,41,Montpellier,18.0,02.03.2025,16:15,away,4,0,W,team,2.41,1.46,0.55,0.45,15,16,9,5,4.0,4.0,5,6,0.82,0.77,1.0,2.0,4,7,2,4,11.0,11.0,4.0,5.0,0.0,0.0,27.0,20.0,0,6,15,15,0.74,0.62,0.4,0.22,12,11,15,15,0.31,0.45,36.0,21.0,10.0,6.0,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,10,0,1,1,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,2,0.5,4,0.6666666666666666,0.6166666666666666
12.0,Rennes,13,2,19,51,50,1,41,Nice,4.0,03.01.2025,20:00,away,2,3,L,opponent,1.44,0.78,0.54,0.46,10,9,5,6,3.0,3.0,3,3,0.83,0.79,3.0,3.0,3,1,2,2,5.0,7.0,5.0,2.0,0.0,1.0,18.0,19.0,0,4,11,14,0.76,0.58,0.0,0.15,18,24,14,11,0.64,0.62,18.0,16.0,20.0,13.0,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,12,0,2,2,0.5,0.5,1.0,0.3333333333333333,0.5,0,0.30000000000000004,-1,0.5,0.44000000000000006
12.0,Rennes,13,2,19,51,50,1,41,Toulouse,10.0,03.05.2025,18:00,away,1,2,L,opponent,1.42,0.81,0.62,0.38,15,9,6,3,2.0,1.0,5,6,0.91,0.82,2.0,2.0,6,6,3,0,9.0,7.0,6.0,2.0,0.0,0.0,19.0,20.0,1,3,7,15,0.85,0.6,0.17,0.31,15,23,15,7,0.68,0.5,21.0,25.0,2.0,5.0,1,5,0.0,0.0,0.0,0.0,1.18,2.32,0.0,1.0,0.61,0.56,1.25,0.88,54.0,55.0,0.0,1.0,0.0,0.0,2.32,1.18,0.32,0.18,15,18,0,2,2,0.4,0.4,1.0,0.25,0.5,0,0.1,-1,0.4,0.31000000000000005
12.0,Rennes,13,2,19,51,50,1,41,Auxerre,11.0,03.11.2024,16:00,away,0,4,L,opponent,0.8,2.39,0.61,0.39,7,16,4,8,0.0,0.0,8,3,0.86,0.79,2.0,0.0,1,7,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,11,15,0.0,0.0,0.0,0.0,22,13,15,11,0.0,0.0,0.0,0.0,5.0,6.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,0,2,2,0.3333333333333333,0.3333333333333333,1.0,0.2,0.5,0,0.0,-4,0.3333333333333333,0.23333333333333334
12.0,Rennes,13,2,19,51,50,1,41,Monaco,3.0,05.10.2024,20:00,home,1,2,L,opponent,0.68,0.59,0.58,0.42,14,5,3,2,0.0,0.0,10,4,0.0,0.0,2.0,4.0,5,2,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,19,10,0.0,0.0,0.0,0.0,27,25,9,16,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,9,1,2,2,0.2857142857142857,0.2857142857142857,0.5,0.2,0.5,0,0.0,-1,0.2857142857142857,0.19999999999999998
12.0,Rennes,13,2,19,51,50,1,41,Auxerre,11.0,06.04.2025,16:15,home,0,1,L,opponent,0.99,0.78,0.63,0.37,18,11,5,3,2.0,2.0,8,5,0.89,0.81,0.0,0.0,7,3,6,5,12.0,7.0,6.0,4.0,1.0,0.0,30.0,20.0,2,4,5,10,0.74,0.65,0.42,0.36,18,13,10,5,0.67,0.63,12.0,27.0,9.0,10.0,2,5,0.0,1.0,0.0,0.0,0.67,0.89,0.0,0.0,0.4,0.51,0.88,0.83,35.0,38.0,0.0,0.0,0.0,0.0,0.89,0.67,-0.11,0.67,15,1,1,2,2,0.25,0.25,0.3333333333333333,0.2,0.0,0,0.0,-1,0.25,0.175
12.0,Rennes,13,2,19,51,50,1,41,St Etienne,17.0,08.02.2025,20:05,away,2,0,W,team,3.75,0.48,0.47,0.53,21,9,9,3,5.0,0.0,4,2,0.84,0.85,5.0,1.0,8,4,4,2,16.0,5.0,5.0,4.0,0.0,0.0,41.0,32.0,1,4,13,6,0.77,0.82,0.19,0.27,18,16,6,13,0.67,0.7,25.0,38.0,19.0,11.0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,16,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1,0.3,2,0.3333333333333333,0.3233333333333333
12.0,Rennes,13,2,19,51,50,1,41,PSG,1.0,08.03.2025,16:00,home,1,4,L,opponent,1.75,3.85,0.32,0.68,13,19,3,9,5.0,6.0,3,2,0.8,0.91,2.0,3.0,5,7,5,3,11.0,12.0,2.0,7.0,1.0,0.0,24.0,36.0,1,0,6,11,0.59,0.84,0.42,0.15,23,24,11,6,0.57,0.84,17.0,19.0,20.0,13.0,5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,1,2,2,0.3,0.3,0.25,0.3333333333333333,0.5,0,0.2,-3,0.3,0.27
12.0,Rennes,13,2,19,51,50,1,41,Nantes,13.0,08.12.2024,16:00,away,0,1,L,opponent,0.27,1.31,0.54,0.46,5,14,3,2,0.0,2.0,4,5,0.84,0.8,1.0,1.0,2,4,0,8,3.0,11.0,2.0,3.0,0.0,0.0,10.0,33.0,1,1,15,9,0.65,0.69,0.3,0.21,18,27,9,15,0.81,0.64,37.0,18.0,10.0,7.0,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,11,0,2,2,0.2727272727272727,0.3,0.25,0.2857142857142857,0.5,0,0.1,-1,0.3,0.24
