Rank,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,opponent_rank,Time,team_goals,opponent_goals,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent
9.0,12,9,13,39,44,-5,45,8.0,0.9926650361894058,1,3,1.88,1.62,0.41,0.59,8.0,11.0,4.0,4.0,4.0,4.0,0.71,0.83,2.0,1.0,2.0,4.0,2.0,3.0,3.0,5.0,14.0,12.0,25.0,12.0,12.0,14.0,11.0,4.0,1.0,3.0,3.0,3.0,4.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,15.0,17.0,0.48,0.69,0.11,0.1,0.62,0.73,25.0,44.0,1.0,1.0,1.59,2.02,0.0,3.0,0.41,0.43,0.33,0.97,45.0,41.0,0.0,1.0,2.02,1.59,-0.98,0.59
9.0,12,9,13,39,44,-5,45,4.0,0.8801955985915914,2,1,1.11,1.13,0.4,0.6,8.0,16.0,4.0,6.0,2.0,10.0,0.8,0.86,3.0,2.0,3.0,6.0,1.0,4.0,2.0,4.0,9.0,14.0,13.0,25.0,14.0,9.0,8.0,6.0,5.0,2.0,2.0,1.0,6.0,7.0,2.0,9.0,0.0,0.0,0.0,1.0,20.0,25.0,0.66,0.71,0.17,0.21,0.38,0.58,35.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,12,9,13,39,44,-5,45,15.0,0.8801955985915914,1,0,0.94,0.93,0.38,0.62,15.0,14.0,6.0,4.0,7.0,2.0,0.0,0.0,1.0,1.0,8.0,8.0,1.0,2.0,2.0,1.0,8.0,28.0,21.0,28.0,22.0,9.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,15.0,0.7481662588028526,1,1,0.38,1.08,0.61,0.39,11.0,7.0,2.0,1.0,4.0,1.0,0.82,0.74,2.0,4.0,8.0,5.0,1.0,1.0,0.0,0.0,13.0,20.0,34.0,22.0,20.0,13.0,6.0,7.0,0.0,1.0,1.0,1.0,5.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,11.0,15.0,0.64,0.52,0.27,0.6,0.63,0.63,13.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,3.0,0.9853300728678092,1,3,0.34,1.87,0.29,0.71,5.0,15.0,4.0,4.0,2.0,9.0,0.8,0.89,3.0,3.0,0.0,3.0,1.0,8.0,4.0,1.0,14.0,12.0,14.0,20.0,12.0,14.0,10.0,4.0,1.0,3.0,3.0,5.0,2.0,11.0,3.0,4.0,0.0,1.0,0.0,1.0,2.0,35.0,0.74,0.76,0.25,0.19,0.55,0.38,35.0,6.0,0.0,0.0,1.75,1.95,0.0,2.0,0.33,0.64,0.15,1.28,34.0,39.0,0.0,0.0,1.95,1.75,-1.05,0.75
10.0,10,10,14,42,50,-8,40,4.0,0.9022004885563811,1,2,0.65,0.83,0.38,0.62,10.0,13.0,6.0,5.0,1.0,9.0,0.78,0.86,2.0,1.0,1.0,5.0,3.0,3.0,3.0,1.0,11.0,18.0,30.0,23.0,18.0,11.0,11.0,8.0,3.0,5.0,1.0,2.0,5.0,9.0,5.0,4.0,0.0,1.0,1.0,1.0,14.0,22.0,0.63,0.74,0.09,0.21,0.59,0.44,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,6.0,0.8801955985915914,0,1,0.36,0.46,0.47,0.53,9.0,10.0,2.0,4.0,4.0,9.0,0.81,0.83,1.0,0.0,3.0,5.0,4.0,1.0,0.0,1.0,17.0,16.0,18.0,23.0,16.0,17.0,4.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,16.0,0.7481662588028526,1,1,1.34,1.02,0.54,0.46,11.0,17.0,5.0,2.0,3.0,9.0,0.84,0.76,3.0,5.0,3.0,7.0,3.0,8.0,3.0,0.0,18.0,13.0,16.0,27.0,13.0,18.0,7.0,6.0,1.0,4.0,4.0,1.0,6.0,9.0,5.0,8.0,0.0,0.0,0.0,1.0,16.0,24.0,0.7,0.65,0.2,0.21,0.45,0.64,33.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,5.0,0.7481662588028526,1,0,0.29,1.21,0.52,0.48,11.0,12.0,2.0,3.0,1.0,7.0,0.0,0.0,0.0,3.0,6.0,5.0,3.0,4.0,0.0,2.0,17.0,11.0,36.0,24.0,10.0,14.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,1.0,0.9853300728678092,2,1,0.3,1.94,0.3,0.7,8.0,16.0,4.0,2.0,4.0,6.0,0.71,0.87,3.0,1.0,2.0,8.0,2.0,6.0,1.0,2.0,15.0,17.0,14.0,21.0,17.0,15.0,6.0,3.0,1.0,2.0,0.0,3.0,4.0,10.0,4.0,6.0,1.0,1.0,1.0,0.0,10.0,31.0,0.61,0.79,0.09,0.17,0.56,0.57,58.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,13.0,0.7481662588028526,1,0,0.77,0.91,0.42,0.58,8.0,12.0,3.0,4.0,0.0,7.0,0.82,0.85,4.0,3.0,5.0,7.0,0.0,1.0,1.0,0.0,15.0,14.0,23.0,25.0,14.0,15.0,15.0,9.0,4.0,2.0,2.0,1.0,4.0,6.0,4.0,6.0,0.0,0.0,1.0,0.0,11.0,17.0,0.73,0.71,0.3,0.3,0.53,0.59,25.0,19.0,0.0,0.0,0.85,1.01,0.0,0.0,0.44,0.56,0.84,0.7,57.0,61.0,0.0,1.0,1.01,0.85,1.01,-0.15
10.0,10,10,14,42,50,-8,40,2.0,0.8801955985915914,2,3,1.12,1.63,0.46,0.54,8.0,11.0,4.0,6.0,6.0,6.0,0.83,0.84,1.0,0.0,4.0,3.0,0.0,2.0,0.0,1.0,14.0,10.0,24.0,26.0,10.0,14.0,9.0,14.0,3.0,2.0,4.0,4.0,5.0,10.0,3.0,1.0,0.0,0.0,0.0,1.0,10.0,25.0,0.67,0.73,0.18,0.2,0.42,0.59,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,13.0,0.9853300728678092,3,2,1.1,0.8,0.53,0.47,12.0,11.0,8.0,5.0,3.0,4.0,0.86,0.83,2.0,5.0,4.0,5.0,0.0,1.0,1.0,1.0,22.0,19.0,21.0,18.0,19.0,22.0,3.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,5.0,0.7481662588028526,1,1,0.44,1.64,0.49,0.51,9.0,13.0,3.0,5.0,3.0,4.0,0.77,0.78,2.0,1.0,3.0,6.0,3.0,2.0,0.0,2.0,15.0,11.0,25.0,30.0,11.0,15.0,11.0,6.0,4.0,2.0,1.0,1.0,3.0,9.0,6.0,3.0,0.0,1.0,1.0,0.0,10.0,22.0,0.61,0.61,0.23,0.25,0.57,0.58,39.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,8.0,0.8801955985915914,2,2,1.37,1.61,0.38,0.62,9.0,7.0,5.0,5.0,2.0,7.0,0.75,0.82,4.0,4.0,2.0,1.0,2.0,1.0,5.0,2.0,16.0,20.0,23.0,24.0,20.0,16.0,9.0,10.0,3.0,3.0,3.0,2.0,7.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,12.0,20.0,0.55,0.62,0.21,0.18,0.48,0.47,38.0,23.0,0.0,0.0,2.52,2.14,0.0,1.0,0.43,0.45,0.51,0.69,58.0,59.0,1.0,0.0,2.14,2.52,0.14,0.52
10.0,10,10,14,42,50,-8,40,17.0,0.8801955985915914,2,1,2.24,0.97,0.56,0.44,12.0,14.0,6.0,5.0,4.0,5.0,0.0,0.0,4.0,0.0,5.0,7.0,1.0,2.0,2.0,1.0,7.0,11.0,24.0,15.0,10.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,11.0,0.9926650361894058,0,2,0.36,1.44,0.48,0.52,8.0,10.0,1.0,4.0,2.0,2.0,0.75,0.77,4.0,5.0,4.0,4.0,3.0,2.0,1.0,2.0,26.0,13.0,34.0,21.0,13.0,26.0,5.0,12.0,2.0,1.0,0.0,1.0,3.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,13.0,15.0,0.56,0.52,0.11,0.18,0.4,0.5,30.0,19.0,1.0,0.0,0.05,1.33,0.0,0.0,0.39,0.35,0.49,0.24,54.0,57.0,0.0,0.0,1.33,0.05,-0.67,0.0
10.0,10,10,14,42,50,-8,40,9.0,0.7481662588028526,1,3,0.83,1.67,0.58,0.42,12.0,16.0,2.0,4.0,5.0,4.0,0.0,0.0,2.0,5.0,6.0,6.0,4.0,6.0,2.0,0.0,26.0,13.0,20.0,18.0,10.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,14.0,0.8801955985915914,0,1,0.23,0.6,0.57,0.43,4.0,12.0,1.0,5.0,2.0,10.0,0.75,0.73,3.0,0.0,2.0,4.0,1.0,3.0,1.0,0.0,14.0,16.0,26.0,19.0,16.0,14.0,6.0,10.0,4.0,1.0,0.0,0.0,3.0,3.0,1.0,9.0,0.0,1.0,0.0,0.0,14.0,18.0,0.53,0.59,0.2,0.14,0.42,0.75,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,9.0,0.7481662588028526,3,2,2.05,1.05,0.43,0.57,10.0,15.0,5.0,4.0,4.0,5.0,0.74,0.76,3.0,1.0,1.0,7.0,4.0,4.0,2.0,0.0,16.0,17.0,16.0,31.0,17.0,16.0,15.0,14.0,2.0,2.0,3.0,2.0,5.0,10.0,5.0,5.0,1.0,0.0,0.0,0.0,10.0,27.0,0.59,0.6,0.08,0.29,0.53,0.69,43.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,18.0,0.9926650361894058,1,0,1.79,0.67,0.57,0.43,21.0,9.0,3.0,4.0,6.0,3.0,0.83,0.79,4.0,6.0,12.0,1.0,6.0,4.0,1.0,0.0,16.0,14.0,18.0,20.0,14.0,16.0,4.0,5.0,4.0,2.0,2.0,1.0,12.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,31.0,14.0,0.69,0.43,0.28,0.21,0.55,0.47,41.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,16.0,0.8801955985915914,3,0,1.19,0.32,0.57,0.43,19.0,8.0,11.0,3.0,4.0,2.0,0.85,0.78,3.0,7.0,4.0,3.0,4.0,2.0,2.0,2.0,24.0,10.0,18.0,19.0,10.0,24.0,5.0,5.0,3.0,8.0,1.0,0.0,12.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,24.0,6.0,0.73,0.61,0.33,0.3,0.45,0.55,32.0,14.0,0.0,1.0,2.2,0.23,0.0,0.0,0.5,0.48,0.82,0.43,59.0,50.0,1.0,0.0,0.23,2.2,0.23,-0.8
10.0,10,10,14,42,50,-8,40,1.0,0.9926650361894058,1,3,0.32,2.67,0.36,0.64,6.0,20.0,2.0,10.0,2.0,4.0,0.82,0.9,3.0,2.0,2.0,5.0,2.0,5.0,2.0,1.0,8.0,17.0,8.0,17.0,17.0,8.0,8.0,7.0,7.0,1.0,2.0,4.0,2.0,13.0,4.0,7.0,1.0,0.0,1.0,0.0,6.0,46.0,0.72,0.76,0.3,0.33,0.57,0.46,23.0,8.0,0.0,0.0,0.69,1.98,0.0,0.0,0.38,0.66,0.39,1.07,30.0,50.0,1.0,0.0,1.98,0.69,-1.02,-0.31
10.0,10,10,14,42,50,-8,40,12.0,0.7481662588028526,3,1,2.01,1.02,0.41,0.59,14.0,15.0,6.0,3.0,7.0,5.0,0.0,0.0,1.0,2.0,4.0,9.0,4.0,3.0,3.0,0.0,11.0,20.0,14.0,24.0,14.0,12.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,17.0,0.7481662588028526,0,0,0.59,0.31,0.65,0.35,14.0,5.0,4.0,0.0,6.0,3.0,0.83,0.65,2.0,4.0,8.0,2.0,2.0,3.0,2.0,2.0,14.0,16.0,30.0,16.0,16.0,14.0,8.0,14.0,0.0,4.0,1.0,0.0,6.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,23.0,14.0,0.75,0.45,0.15,0.25,0.78,0.71,19.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,7.0,0.9926650361894058,0,0,0.61,0.2,0.42,0.58,8.0,6.0,3.0,1.0,4.0,3.0,0.0,0.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,21.0,29.0,21.0,22.0,24.0,15.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,3.0,0.9926650361894058,0,3,0.31,0.91,0.46,0.54,7.0,12.0,1.0,7.0,2.0,4.0,0.83,0.83,3.0,4.0,5.0,3.0,1.0,2.0,1.0,0.0,12.0,17.0,20.0,15.0,17.0,12.0,9.0,9.0,4.0,1.0,0.0,3.0,2.0,7.0,5.0,5.0,0.0,0.0,0.0,1.0,12.0,19.0,0.64,0.73,0.22,0.25,0.5,0.91,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,7.0,0.9926650361894058,0,2,0.5,0.85,0.51,0.49,8.0,17.0,6.0,4.0,1.0,3.0,0.82,0.8,3.0,3.0,2.0,9.0,0.0,4.0,1.0,0.0,19.0,17.0,29.0,21.0,17.0,19.0,11.0,6.0,2.0,6.0,2.0,3.0,5.0,9.0,3.0,8.0,0.0,0.0,0.0,0.0,10.0,26.0,0.6,0.67,0.08,0.3,0.33,0.63,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,12.0,0.9853300728678092,0,1,0.56,0.59,0.5,0.5,7.0,16.0,1.0,5.0,2.0,10.0,0.82,0.83,0.0,3.0,4.0,4.0,2.0,7.0,4.0,3.0,18.0,11.0,22.0,35.0,11.0,18.0,11.0,9.0,4.0,1.0,0.0,1.0,2.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,7.0,19.0,0.69,0.71,0.07,0.19,0.72,0.5,34.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,4.0,0.9926650361894058,1,3,1.59,1.68,0.37,0.63,12.0,18.0,5.0,7.0,1.0,6.0,0.0,0.0,2.0,0.0,4.0,7.0,3.0,4.0,2.0,5.0,20.0,10.0,12.0,26.0,7.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,18.0,0.8801955985915914,2,0,2.0,0.23,0.5,0.5,17.0,10.0,8.0,3.0,3.0,4.0,0.79,0.77,3.0,1.0,7.0,5.0,2.0,2.0,1.0,2.0,17.0,14.0,20.0,27.0,14.0,17.0,9.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,14.0,0.7481662588028526,1,1,0.49,0.52,0.58,0.42,8.0,18.0,3.0,4.0,2.0,5.0,0.84,0.78,1.0,0.0,3.0,9.0,2.0,5.0,0.0,3.0,13.0,10.0,22.0,22.0,10.0,13.0,7.0,9.0,3.0,2.0,1.0,1.0,3.0,11.0,5.0,7.0,0.0,1.0,0.0,1.0,14.0,23.0,0.66,0.61,0.23,0.37,0.58,0.76,21.0,25.0,0.0,0.0,0.56,0.83,1.0,0.0,0.39,0.5,0.7,0.61,45.0,50.0,0.0,1.0,0.83,0.56,-0.17,-0.44
10.0,10,10,14,42,50,-8,40,15.0,0.7481662588028526,1,2,1.41,0.64,0.57,0.43,13.0,4.0,2.0,2.0,7.0,2.0,0.0,0.0,3.0,3.0,7.0,1.0,4.0,1.0,2.0,3.0,33.0,26.0,30.0,18.0,18.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,8.0,0.8801955985915914,2,2,0.63,1.12,0.48,0.52,8.0,15.0,5.0,7.0,2.0,6.0,0.74,0.81,2.0,2.0,1.0,2.0,2.0,6.0,0.0,2.0,17.0,14.0,24.0,26.0,14.0,17.0,6.0,11.0,5.0,3.0,2.0,4.0,5.0,8.0,2.0,7.0,0.0,0.0,0.0,0.0,12.0,25.0,0.51,0.58,0.07,0.2,0.6,0.63,32.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,6.0,0.9926650361894058,2,2,0.52,1.01,0.4,0.6,11.0,11.0,3.0,3.0,2.0,3.0,0.79,0.83,2.0,2.0,5.0,3.0,3.0,5.0,1.0,0.0,15.0,11.0,20.0,22.0,11.0,15.0,9.0,8.0,1.0,1.0,0.0,2.0,4.0,7.0,7.0,4.0,0.0,0.0,0.0,1.0,20.0,14.0,0.75,0.73,0.24,0.1,0.8,0.74,20.0,24.0,0.0,0.0,0.89,1.71,0.0,1.0,0.39,0.49,0.72,0.72,46.0,50.0,1.0,0.0,1.71,0.89,-0.29,-1.11
10.0,10,10,14,42,50,-8,40,2.0,0.9853300728678092,1,1,0.55,1.75,0.34,0.66,6.0,13.0,5.0,4.0,0.0,8.0,0.0,0.0,4.0,5.0,0.0,6.0,1.0,3.0,0.0,3.0,13.0,19.0,21.0,56.0,18.0,9.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10,10,14,42,50,-8,40,11.0,0.7481662588028526,2,3,1.38,1.92,0.54,0.46,11.0,12.0,2.0,4.0,4.0,2.0,0.82,0.8,3.0,3.0,7.0,6.0,2.0,2.0,2.0,1.0,15.0,17.0,20.0,22.0,17.0,15.0,12.0,5.0,1.0,0.0,2.0,3.0,9.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,17.0,18.0,0.62,0.62,0.22,0.55,0.77,0.67,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,9,11,14,39,55,-16,38,12.0,0.8801955985915914,1,0,2.39,0.78,0.57,0.43,11.0,13.0,3.0,3.0,8.0,8.0,0.0,0.0,2.0,3.0,8.0,8.0,0.0,2.0,2.0,3.0,25.0,18.0,18.0,16.0,16.0,19.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,9,11,14,39,55,-16,38,4.0,0.9926650361894058,2,1,2.1,0.98,0.37,0.63,13.0,14.0,7.0,7.0,2.0,5.0,0.77,0.85,2.0,5.0,5.0,5.0,1.0,2.0,2.0,0.0,13.0,9.0,20.0,21.0,9.0,13.0,12.0,8.0,6.0,5.0,3.0,1.0,7.0,11.0,6.0,3.0,0.0,0.0,1.0,0.0,17.0,31.0,0.49,0.7,0.38,0.07,0.7,0.72,40.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,9,11,14,39,55,-16,38,9.0,0.7481662588028526,2,2,1.05,1.33,0.47,0.53,13.0,10.0,5.0,2.0,3.0,2.0,0.76,0.78,3.0,3.0,3.0,5.0,5.0,3.0,4.0,1.0,19.0,14.0,23.0,21.0,14.0,19.0,10.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,9,11,14,39,55,-16,38,3.0,0.9999999995110024,2,2,1.38,1.52,0.31,0.69,9.0,23.0,3.0,8.0,3.0,5.0,0.66,0.84,1.0,3.0,4.0,6.0,2.0,9.0,5.0,3.0,8.0,18.0,18.0,22.0,18.0,8.0,13.0,5.0,6.0,1.0,4.0,4.0,5.0,15.0,4.0,8.0,0.0,0.0,0.0,0.0,16.0,32.0,0.53,0.75,0.38,0.23,0.69,0.63,38.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,9,11,14,39,55,-16,38,7.0,0.9853300728678092,1,1,1.87,0.79,0.48,0.52,15.0,8.0,6.0,3.0,11.0,7.0,0.0,0.0,4.0,3.0,4.0,1.0,5.0,4.0,6.0,4.0,19.0,25.0,24.0,25.0,17.0,13.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
