Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Groningen,13.0,11.05.2025,15:45,home,3,0,W,team,3.26,0.65,0.5,0.5,19,10,12,4,9.0,0.0,11,4,0.85,0.85,1.0,2.0,6,3,1,3,14.0,8.0,5.0,2.0,2.0,0.0,30.0,16.0,0,1,11.0,9.0,0.72,0.71,0.39,0.5,9,12,9,11,0.36,0.31,12.0,24.0,7.0,4.0,4,9,1.0,0.0,3.21,0.36,1.0,1.0,0.58,0.54,1.35,0.81,47.0,46.0,0.0,2.0,0.0,0.0,0.36,3.21,0.36,0.1,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Heracles,14.0,13.04.2025,13:30,away,0,1,L,opponent,0.58,1.42,0.49,0.51,10,7,3,3,1.0,3.0,3,6,0.83,0.85,0.0,2.0,6,2,1,2,7.0,5.0,3.0,2.0,1.0,0.0,26.0,23.0,0,2,13.0,10.0,0.71,0.77,0.33,0.04,31,26,10,13,0.42,0.57,27.0,23.0,7.0,11.0,2,3,0.0,1.0,0.32,0.82,0.0,1.0,0.41,0.67,0.79,0.87,45.0,50.0,0.0,0.0,0.0,0.0,0.82,0.32,-0.18,0.32,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Twente,6.0,14.05.2025,19:00,away,3,2,W,team,2.04,2.08,0.49,0.51,16,19,7,6,4.0,1.0,9,3,0.79,0.84,2.0,1.0,3,6,6,7,15.0,13.0,1.0,6.0,0.0,0.0,37.0,26.0,2,3,8.0,9.0,0.66,0.69,0.17,0.44,10,17,9,8,0.5,1.0,27.0,33.0,10.0,5.0,4,4,0.0,0.0,1.83,2.72,2.0,0.0,0.4,0.46,1.64,1.78,47.0,37.0,0.0,0.0,0.0,1.0,2.72,1.83,0.72,-1.17,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Heerenveen,9.0,14.09.2024,20:00,home,9,1,W,team,5.25,1.48,0.45,0.55,26,15,19,5,0.0,0.0,5,3,0.81,0.83,0.0,1.0,6,7,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,16,23,8,8,0.0,0.0,0.0,0.0,0.0,0.0,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,NAC Breda,15.0,15.12.2024,19:00,away,2,1,W,team,1.48,0.72,0.65,0.35,15,4,6,2,1.0,1.0,7,1,0.86,0.73,3.0,5.0,5,2,4,0,11.0,2.0,4.0,2.0,0.0,0.0,29.0,12.0,0,1,15.0,9.0,0.71,0.59,0.23,0.25,29,16,9,15,0.71,0.75,19.0,32.0,4.0,7.0,1,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Ajax,2.0,16.03.2025,15:45,away,2,2,D,draw,0.72,1.42,0.46,0.54,6,17,2,5,2.0,3.0,3,3,0.83,0.87,4.0,1.0,4,8,0,4,3.0,15.0,3.0,2.0,0.0,1.0,17.0,27.0,0,0,8.0,10.0,0.64,0.7,0.2,0.25,14,17,10,8,0.57,0.5,27.0,22.0,9.0,7.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Nijmegen,8.0,17.08.2024,19:00,home,1,0,W,team,0.94,0.17,0.57,0.43,16,8,6,1,0.0,0.0,4,6,0.82,0.77,2.0,2.0,7,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,26,27,10,11,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Utrecht,4.0,18.01.2025,17:45,away,0,0,D,draw,0.74,0.77,0.58,0.42,12,9,4,3,3.0,0.0,6,4,0.84,0.79,3.0,0.0,6,3,2,3,8.0,6.0,4.0,3.0,1.0,0.0,22.0,18.0,0,0,11.0,13.0,0.64,0.69,0.36,0.26,17,22,13,11,0.58,0.62,27.0,33.0,7.0,12.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Almere City,18.0,18.05.2025,13:30,home,1,1,D,draw,1.5,0.43,0.59,0.41,16,11,5,3,0.0,0.0,4,4,0.85,0.78,0.0,1.0,6,2,5,6,12.0,4.0,4.0,7.0,0.0,1.0,57.0,16.0,2,1,11.0,14.0,0.78,0.64,0.13,0.29,17,13,14,11,0.69,0.59,19.0,29.0,6.0,11.0,2,4,0.0,0.0,1.88,0.41,0.0,0.0,0.51,0.45,1.74,0.48,47.0,52.0,0.0,0.0,0.0,0.0,0.41,1.88,-0.4,0.92,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,PSV,1.0,19.10.2024,17:45,home,1,2,L,opponent,0.34,1.73,0.25,0.75,5,17,2,5,0.0,0.0,0,3,0.71,0.91,0.0,0.0,3,4,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,11.0,5.0,0.0,0.0,0.0,0.0,19,20,5,11,0.0,0.0,0.0,0.0,16.0,6.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Zwolle,10.0,20.09.2024,19:00,away,2,1,W,team,2.29,1.62,0.48,0.52,18,16,6,2,0.0,0.0,9,10,0.8,0.82,4.0,2.0,7,6,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,20,29,14,14,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Twente,6.0,21.12.2024,19:00,home,1,0,W,team,1.38,0.36,0.45,0.55,11,5,5,1,2.0,0.0,4,2,0.76,0.8,3.0,4.0,3,3,3,1,9.0,4.0,2.0,1.0,0.0,0.0,22.0,19.0,1,0,10.0,13.0,0.6,0.57,0.4,0.35,25,23,13,10,0.83,0.3,25.0,21.0,10.0,7.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Heerenveen,9.0,22.05.2025,17:45,home,4,1,W,team,3.16,0.54,0.43,0.57,13,10,8,2,8.0,0.0,4,1,0.8,0.84,1.0,2.0,4,5,1,3,12.0,5.0,1.0,5.0,1.0,0.0,32.0,26.0,0,3,10.0,10.0,0.62,0.68,0.58,0.31,14,19,10,10,0.71,0.67,28.0,20.0,8.0,5.0,1,4,1.0,1.0,4.12,1.02,0.0,0.0,0.39,0.49,2.22,0.61,57.0,59.0,0.0,0.0,0.0,1.0,1.02,4.12,0.02,0.12,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Sittard,11.0,23.02.2025,15:45,home,1,0,W,team,1.44,0.49,0.53,0.47,14,9,6,4,2.0,1.0,9,1,0.8,0.78,2.0,3.0,5,3,3,2,11.0,8.0,3.0,1.0,0.0,1.0,39.0,19.0,2,2,13.0,13.0,0.7,0.59,0.3,0.11,18,12,13,13,0.53,0.74,16.0,25.0,6.0,12.0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,NAC Breda,15.0,24.04.2025,17:45,home,1,1,D,draw,1.4,0.43,0.71,0.29,18,7,7,2,1.0,2.0,10,4,0.88,0.7,0.0,2.0,7,4,4,1,8.0,3.0,10.0,4.0,0.0,0.0,42.0,8.0,1,0,12.0,9.0,0.77,0.55,0.27,0.43,26,13,9,12,0.63,0.68,16.0,40.0,14.0,18.0,1,6,0.0,1.0,1.7,0.68,0.0,1.0,0.61,0.47,2.41,0.4,54.0,53.0,0.0,0.0,0.0,0.0,0.68,1.7,-0.32,1.33,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Sparta Rotterdam,12.0,24.11.2024,13:30,away,2,1,W,team,0.15,1.24,0.48,0.52,5,13,2,4,0.0,2.0,2,5,0.8,0.82,3.0,3.0,2,6,1,3,2.0,7.0,3.0,6.0,0.0,2.0,19.0,16.0,0,0,11.0,12.0,0.67,0.63,0.0,0.21,20,16,12,11,0.72,0.67,12.0,18.0,10.0,13.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Twente,6.0,25.05.2025,17:00,home,3,2,W,team,2.79,2.08,0.43,0.57,13,11,7,5,4.0,3.0,3,2,0.76,0.8,1.0,3.0,2,6,4,0,10.0,6.0,3.0,5.0,0.0,0.0,29.0,18.0,1,1,9.0,10.0,0.62,0.67,0.4,0.37,21,24,10,9,0.73,0.62,25.0,28.0,10.0,9.0,3,4,0.0,0.0,2.67,2.49,1.0,1.0,0.43,0.38,1.25,1.39,39.0,42.0,0.0,1.0,0.0,0.0,2.49,2.67,-0.21,-0.33,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Groningen,13.0,25.08.2024,11:15,away,0,0,D,draw,1.11,0.44,0.56,0.44,12,2,4,1,0.0,0.0,6,2,0.79,0.72,1.0,3.0,4,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,30,14,13,14,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Sparta Rotterdam,12.0,26.01.2025,15:45,home,1,2,L,opponent,1.15,0.92,0.63,0.37,21,10,5,4,1.0,1.0,8,3,0.86,0.79,0.0,4.0,9,3,7,3,13.0,8.0,8.0,2.0,0.0,0.0,46.0,19.0,1,1,13.0,3.0,0.77,0.64,0.22,0.5,20,14,3,13,0.31,0.62,8.0,38.0,13.0,12.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,G.A. Eagles,7.0,27.10.2024,19:00,home,2,2,D,draw,1.73,1.25,0.58,0.42,13,10,6,3,0.0,0.0,4,6,0.87,0.81,3.0,2.0,4,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,9.0,0.0,0.0,0.0,0.0,17,14,9,6,0.0,0.0,0.0,0.0,5.0,3.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Nijmegen,8.0,29.03.2025,20:00,away,3,3,D,draw,1.01,1.38,0.51,0.49,9,15,5,4,3.0,2.0,7,5,0.85,0.85,2.0,3.0,3,5,1,6,8.0,10.0,1.0,5.0,1.0,2.0,32.0,14.0,1,1,9.0,9.0,0.75,0.7,0.22,0.24,20,20,9,9,0.75,0.58,24.0,17.0,11.0,10.0,1,2,0.0,2.0,1.37,1.84,1.0,0.0,0.62,0.38,1.37,0.94,52.0,44.0,0.0,0.0,0.0,0.0,1.84,1.37,-1.16,-1.63,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Utrecht,4.0,29.09.2024,19:00,home,1,2,L,opponent,3.26,0.77,0.67,0.33,22,8,6,3,0.0,0.0,8,1,0.86,0.72,1.0,2.0,11,3,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,28,7,10,9,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,AZ Alkmaar,16,9,9,58,37,21,57,Waalwijk,17.0,30.08.2024,19:00,away,3,0,W,team,2.73,0.18,0.61,0.39,22,3,7,1,0.0,0.0,10,3,0.86,0.78,3.0,5.0,12,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,21,13,13,9,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,Twente,15,9,10,62,49,13,54,Groningen,13.0,01.03.2025,19:00,away,1,1,D,draw,1.4,1.15,0.59,0.41,12,6,2,3,1.0,1.0,3,2,0.79,0.72,0.0,2.0,7,1,3,2,6.0,3.0,6.0,3.0,0.0,0.0,21.0,17.0,3,1,12.0,10.0,0.66,0.56,0.25,0.42,23,27,10,12,0.62,0.71,32.0,46.0,2.0,7.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,Twente,15,9,10,62,49,13,54,Utrecht,4.0,01.09.2024,11:15,away,1,2,L,opponent,1.17,1.11,0.62,0.38,15,7,7,4,0.0,0.0,4,5,0.81,0.7,2.0,0.0,6,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,21,19,10,6,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,Twente,15,9,10,62,49,13,54,G.A. Eagles,7.0,01.12.2024,13:30,home,3,2,W,team,1.97,1.39,0.57,0.43,26,9,8,4,1.0,2.0,12,0,0.83,0.76,1.0,2.0,9,3,9,2,19.0,6.0,7.0,3.0,1.0,0.0,42.0,23.0,1,3,6.0,8.0,0.78,0.63,0.33,0.17,16,27,8,6,0.64,0.33,13.0,33.0,5.0,2.0,2,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,Twente,15,9,10,62,49,13,54,G.A. Eagles,7.0,02.02.2025,13:30,away,2,2,D,draw,1.98,1.48,0.52,0.48,17,9,9,4,2.0,2.0,8,4,0.82,0.78,3.0,1.0,6,3,2,2,15.0,6.0,2.0,3.0,0.0,0.0,29.0,20.0,2,3,10.0,14.0,0.72,0.69,0.3,0.17,18,28,14,10,0.54,0.56,27.0,40.0,1.0,3.0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,Twente,15,9,10,62,49,13,54,Willem II,16.0,02.11.2024,15:30,away,1,0,W,team,2.07,0.49,0.54,0.46,19,8,6,1,0.0,0.0,6,4,0.83,0.8,1.0,4.0,6,6,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,10.0,12.0,0.0,0.0,0.0,0.0,17,16,12,10,0.0,0.0,0.0,0.0,6.0,8.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,Twente,15,9,10,62,49,13,54,Sparta Rotterdam,12.0,04.05.2025,13:30,away,2,0,W,team,0.69,0.69,0.51,0.49,9,13,2,1,1.0,0.0,4,5,0.78,0.81,0.0,0.0,6,7,1,5,7.0,7.0,2.0,6.0,1.0,0.0,23.0,29.0,0,0,12.0,6.0,0.67,0.64,0.25,0.23,18,20,6,12,0.79,0.64,31.0,22.0,17.0,15.0,1,0,0.0,0.0,1.64,0.13,1.0,0.0,0.47,0.61,0.86,1.23,52.0,37.0,0.0,0.0,0.0,0.0,0.13,1.64,0.13,-0.36,0.0,0.0
6.0,Twente,15,9,10,62,49,13,54,Sittard,11.0,05.04.2025,17:45,home,1,1,D,draw,1.78,0.72,0.52,0.48,11,6,3,1,2.0,1.0,7,3,0.77,0.76,1.0,3.0,5,4,3,1,8.0,5.0,3.0,1.0,0.0,0.0,32.0,20.0,1,0,15.0,12.0,0.67,0.62,0.32,0.23,20,21,12,15,0.75,0.68,28.0,32.0,11.0,14.0,0,2,0.0,1.0,1.33,0.32,1.0,0.0,0.33,0.43,1.3,0.88,55.0,61.0,0.0,0.0,0.0,0.0,0.32,1.33,-0.68,0.33,0.0,0.0
6.0,Twente,15,9,10,62,49,13,54,Feyenoord,3.0,06.10.2024,13:30,away,1,2,L,opponent,0.74,1.05,0.56,0.44,7,8,5,2,0.0,0.0,6,5,0.81,0.8,2.0,2.0,2,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,24,19,17,11,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,Twente,15,9,10,62,49,13,54,PSV,1.0,06.12.2024,19:00,away,1,6,L,opponent,1.03,2.23,0.38,0.62,8,20,3,12,1.0,4.0,2,9,0.76,0.86,1.0,0.0,3,5,2,3,4.0,15.0,4.0,5.0,0.0,1.0,15.0,37.0,2,0,7.0,9.0,0.6,0.78,0.17,0.39,14,15,9,7,0.67,0.8,20.0,9.0,13.0,9.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,Twente,15,9,10,62,49,13,54,Heerenveen,9.0,09.02.2025,15:45,away,3,3,D,draw,1.05,1.86,0.34,0.66,9,22,5,7,4.0,2.0,2,9,0.69,0.82,3.0,1.0,2,8,2,7,5.0,11.0,4.0,11.0,1.0,0.0,8.0,32.0,1,1,9.0,9.0,0.62,0.71,0.2,0.27,17,30,9,9,0.58,0.53,66.0,8.0,8.0,3.0,4,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.0,Twente,15,9,10,62,49,13,54,Almere City,18.0,09.03.2025,15:45,home,1,0,W,team,1.86,0.71,0.52,0.48,15,7,3,1,3.0,1.0,4,3,0.78,0.78,0.0,2.0,8,3,4,3,6.0,6.0,9.0,1.0,0.0,0.0,20.0,17.0,3,1,13.0,9.0,0.65,0.62,0.06,0.39,16,18,9,13,0.52,0.56,20.0,32.0,15.0,15.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,Twente,15,9,10,62,49,13,54,Nijmegen,8.0,10.08.2024,17:45,away,2,1,W,team,2.23,0.63,0.49,0.51,15,12,5,2,0.0,0.0,5,7,0.8,0.76,0.0,0.0,8,4,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,18,32,5,6,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,Twente,15,9,10,62,49,13,54,Ajax,2.0,10.11.2024,13:30,home,2,2,D,draw,1.48,2.43,0.39,0.61,17,11,7,6,0.0,0.0,5,4,0.82,0.88,1.0,1.0,5,3,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,5.0,13.0,0.0,0.0,0.0,0.0,17,9,13,5,0.0,0.0,0.0,0.0,7.0,5.0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,Twente,15,9,10,62,49,13,54,Utrecht,4.0,11.05.2025,13:30,home,2,0,W,team,1.33,1.03,0.51,0.49,11,8,5,0,2.0,2.0,7,3,0.79,0.77,0.0,2.0,4,5,2,3,6.0,5.0,5.0,3.0,2.0,2.0,20.0,18.0,3,3,18.0,11.0,0.67,0.63,0.0,0.15,20,25,11,18,0.64,0.69,28.0,16.0,13.0,12.0,0,3,0.0,0.0,2.1,0.39,1.0,0.0,0.44,0.49,0.58,1.0,45.0,51.0,0.0,0.0,0.0,0.0,0.39,2.1,0.39,0.1,0.0,0.0
6.0,Twente,15,9,10,62,49,13,54,Willem II,16.0,12.01.2025,11:15,home,6,2,W,team,3.22,0.89,0.64,0.36,21,10,12,3,6.0,2.0,7,4,0.91,0.84,0.0,1.0,3,0,6,7,16.0,6.0,5.0,4.0,0.0,0.0,34.0,18.0,2,1,8.0,6.0,0.82,0.78,0.38,0.25,18,15,6,8,0.73,0.53,26.0,22.0,5.0,14.0,1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,Twente,15,9,10,62,49,13,54,Zwolle,10.0,13.04.2025,13:30,away,1,1,D,draw,0.63,1.61,0.51,0.49,10,15,3,3,1.0,2.0,10,4,0.72,0.77,2.0,1.0,3,10,4,2,5.0,8.0,5.0,7.0,1.0,0.0,23.0,17.0,4,2,15.0,16.0,0.61,0.6,0.22,0.57,34,26,16,15,0.56,0.67,16.0,41.0,8.0,12.0,2,2,1.0,0.0,1.6,1.33,1.0,0.0,0.19,0.54,1.45,0.79,66.0,56.0,1.0,0.0,0.0,0.0,1.33,1.6,0.33,0.6,0.0,0.0
6.0,Twente,15,9,10,62,49,13,54,AZ Alkmaar,5.0,14.05.2025,19:00,home,2,3,L,opponent,2.08,2.04,0.51,0.49,19,16,6,7,1.0,4.0,3,9,0.84,0.79,1.0,2.0,6,3,7,6,13.0,15.0,6.0,1.0,0.0,0.0,26.0,37.0,3,2,9.0,8.0,0.69,0.66,0.44,0.17,17,10,8,9,1.0,0.5,33.0,27.0,5.0,10.0,4,4,0.0,0.0,2.72,1.83,0.0,2.0,0.46,0.4,1.78,1.64,37.0,47.0,0.0,0.0,1.0,0.0,1.83,2.72,-1.17,0.72,0.0,0.0
6.0,Twente,15,9,10,62,49,13,54,Zwolle,10.0,14.09.2024,15:30,home,1,1,D,draw,1.39,0.41,0.61,0.39,23,5,12,2,0.0,0.0,8,4,0.83,0.75,1.0,1.0,5,1,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,23,14,12,12,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,Twente,15,9,10,62,49,13,54,Groningen,13.0,15.12.2024,13:30,home,2,0,W,team,1.02,0.57,0.54,0.46,11,8,5,3,1.0,0.0,3,5,0.84,0.78,1.0,2.0,3,3,3,2,9.0,4.0,2.0,4.0,0.0,1.0,23.0,23.0,4,2,7.0,12.0,0.74,0.62,0.38,0.25,20,21,12,7,0.8,0.84,27.0,19.0,8.0,13.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
