Rank,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,opponent_rank,Time,team_goals,opponent_goals,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent
12.0,8,8,14,33,51,-18,32,4.0,0.97249999951375,3,2,2.26,1.83,0.46,0.54,15,13,4,5,3.0,3.0,4,2,0.8,0.84,2.0,0.0,0.0,0.0,6,4,5.0,4.0,12.0,10.0,3.0,3.0,0.0,0.0,22.0,21.0,3,3,13.0,17.0,0.71,0.72,0.27,0.2,18,21,17,13,0.81,0.67,20.0,28.0,11.0,8.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,8,8,14,33,51,-18,32,4.0,0.97249999951375,1,1,0.0,0.0,0.4,0.6,6,12,4,5,0.0,0.0,5,6,0.0,0.0,3.0,2.0,0.0,0.0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,14,11,11,12,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,8,8,14,33,51,-18,32,9.0,0.9074999995462499,1,0,1.61,0.85,0.54,0.46,20,13,10,3,3.0,0.0,8,8,0.79,0.79,0.0,3.0,0.0,0.0,5,5,5.0,5.0,14.0,7.0,6.0,6.0,0.0,0.0,35.0,24.0,1,0,15.0,10.0,0.7,0.67,0.2,0.04,15,17,10,15,0.73,0.52,36.0,38.0,12.0,12.0,3,9,2.91,0.79,0.0,0.0,0.0,0.0,0.45,0.51,1.19,0.45,62.0,55.0,0.79,2.91,0.52,2.91
12.0,8,8,14,33,51,-18,32,2.0,0.85749999957125,1,4,0.64,2.59,0.36,0.64,4,18,2,8,1.0,4.0,0,6,0.79,0.9,0.0,0.0,0.0,0.0,2,4,0.0,6.0,3.0,10.0,1.0,8.0,0.0,1.0,10.0,37.0,2,0,9.0,3.0,0.7,0.83,0.38,0.19,13,17,3,9,0.75,0.67,21.0,16.0,7.0,7.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,8,8,14,33,51,-18,32,16.0,0.85749999957125,2,1,0.0,0.0,0.35,0.65,16,15,4,4,0.0,0.0,2,0,0.0,0.0,1.0,4.0,0.0,0.0,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,20,25,22,17,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,7.0,0.85749999957125,1,1,1.34,0.84,0.53,0.47,14,13,3,3,2.0,0.0,4,6,0.7,0.61,1.0,2.0,0.0,0.0,6,5,5.0,5.0,7.0,9.0,7.0,4.0,0.0,0.0,16.0,33.0,0,1,14.0,10.0,0.43,0.55,0.33,0.29,26,37,10,14,0.63,0.63,34.0,37.0,7.0,11.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,5.0,0.749999999625,0,0,1.14,0.26,0.48,0.52,19,8,4,4,1.0,0.0,2,5,0.72,0.73,1.0,2.0,1.0,0.0,11,2,4.0,2.0,14.0,2.0,5.0,6.0,1.0,0.0,34.0,12.0,4,2,13.0,12.0,0.59,0.63,0.2,0.33,32,28,12,13,0.61,0.55,20.0,46.0,11.0,13.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,2.0,0.6149999996925,0,3,0.0,0.0,0.29,0.71,11,21,3,10,0.0,0.0,5,4,0.0,0.0,1.0,1.0,0.0,0.0,8,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,19,23,8,8,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,16.0,0.749999999625,2,3,1.21,2.83,0.43,0.57,11,21,4,8,2.0,4.0,5,10,0.53,0.67,2.0,3.0,1.0,0.0,6,9,1.0,4.0,5.0,12.0,6.0,9.0,0.0,0.0,16.0,19.0,2,4,8.0,6.0,0.5,0.69,0.18,0.21,20,31,6,8,0.71,0.52,35.0,24.0,8.0,12.0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,15.0,0.749999999625,0,2,1.18,1.03,0.56,0.44,16,5,4,4,0.0,1.0,7,2,0.65,0.55,3.0,5.0,0.0,0.0,9,1,3.0,0.0,11.0,3.0,5.0,2.0,1.0,0.0,27.0,10.0,4,4,15.0,13.0,0.48,0.56,0.23,0.25,31,24,13,15,0.32,0.61,22.0,54.0,6.0,8.0,2,4,0.24,1.37,0.0,0.0,0.0,0.0,0.41,0.3,0.97,0.4,70.0,74.0,1.37,0.24,-0.63,0.24
13.0,7,11,12,29,44,-15,32,10.0,0.749999999625,2,0,1.88,0.62,0.45,0.55,18,8,7,1,0.0,0.0,9,4,0.64,0.68,3.0,3.0,0.0,0.0,5,4,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,11.0,9.0,0.0,0.0,0.0,0.0,22,29,9,11,0.0,0.0,0.0,0.0,17.0,13.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,15.0,0.749999999625,1,2,0.0,0.0,0.67,0.33,23,11,6,6,0.0,0.0,14,7,0.0,0.0,2.0,3.0,0.0,0.0,17,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,34,25,7,13,0.0,0.0,0.0,0.0,0.0,0.0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,16.0,0.749999999625,2,1,3.12,1.42,0.37,0.63,21,10,9,3,5.0,1.0,8,6,0.71,0.82,2.0,0.0,0.0,0.0,3,5,9.0,2.0,17.0,8.0,4.0,2.0,1.0,2.0,36.0,20.0,2,1,11.0,8.0,0.63,0.7,0.32,0.2,21,26,8,11,0.65,0.68,26.0,33.0,11.0,8.0,2,7,3.78,1.17,1.0,0.0,0.0,0.0,0.43,0.44,1.59,0.5,49.0,46.0,1.17,3.78,0.17,1.78
13.0,7,11,12,29,44,-15,32,5.0,0.749999999625,0,3,1.18,1.66,0.46,0.54,16,14,6,5,0.0,0.0,7,4,0.6,0.66,3.0,1.0,0.0,0.0,5,6,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,11.0,9.0,0.0,0.0,0.0,0.0,25,23,7,9,0.0,0.0,0.0,0.0,8.0,6.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,1.0,0.97249999951375,1,2,0.44,2.47,0.38,0.62,11,16,4,6,1.0,4.0,3,2,0.64,0.81,2.0,0.0,1.0,0.0,4,6,3.0,4.0,6.0,11.0,5.0,5.0,0.0,0.0,17.0,38.0,2,2,2.0,12.0,0.54,0.78,0.14,0.56,21,27,12,2,0.68,0.53,14.0,38.0,10.0,9.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,3.0,0.749999999625,0,0,2.3,0.49,0.42,0.58,13,11,7,4,2.0,0.0,3,6,0.62,0.73,3.0,2.0,1.0,0.0,2,6,4.0,1.0,8.0,6.0,5.0,5.0,0.0,2.0,23.0,27.0,2,0,18.0,10.0,0.49,0.65,0.12,0.38,17,28,10,18,0.7,0.62,21.0,37.0,18.0,16.0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,2.0,0.6149999996925,1,3,0.75,2.54,0.42,0.58,15,15,2,5,0.0,7.0,9,4,0.72,0.78,2.0,3.0,0.0,0.0,6,8,7.0,2.0,8.0,13.0,7.0,2.0,0.0,0.0,22.0,33.0,3,1,10.0,9.0,0.57,0.68,0.15,0.14,18,28,9,10,0.75,0.61,13.0,31.0,10.0,4.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,16.0,0.749999999625,2,4,1.78,3.11,0.37,0.63,24,13,7,7,3.0,3.0,9,5,0.75,0.82,2.0,3.0,0.0,0.0,10,4,7.0,2.0,18.0,10.0,5.0,3.0,1.0,0.0,51.0,22.0,3,1,6.0,12.0,0.61,0.72,0.38,0.6,22,26,12,6,0.76,0.61,17.0,25.0,12.0,2.0,3,5,1.46,4.49,0.0,1.0,2.0,0.0,0.64,0.44,1.89,1.77,53.0,52.0,4.49,1.46,0.46,-0.54
13.0,7,11,12,29,44,-15,32,4.0,0.6149999996925,0,5,0.48,3.04,0.4,0.6,12,10,3,5,0.0,0.0,5,3,0.62,0.75,1.0,3.0,1.0,0.0,7,3,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,15.0,9.0,0.0,0.0,0.0,0.0,20,31,9,15,0.0,0.0,0.0,0.0,8.0,13.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,16.0,0.9074999995462499,4,1,0.0,0.0,0.51,0.49,22,4,8,3,0.0,0.0,8,1,0.0,0.0,2.0,2.0,0.0,0.0,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,24,23,8,12,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,8.0,0.9074999995462499,1,0,1.5,0.7,0.35,0.65,18,10,7,5,5.0,2.0,7,4,0.69,0.81,0.0,1.0,0.0,0.0,6,5,5.0,0.0,14.0,4.0,4.0,6.0,1.0,0.0,31.0,17.0,2,0,11.0,15.0,0.51,0.58,0.41,0.2,19,22,15,11,0.45,0.57,44.0,31.0,9.0,10.0,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,14.0,0.85749999957125,1,3,0.57,1.58,0.57,0.43,8,15,3,7,1.0,4.0,4,5,0.72,0.67,1.0,3.0,0.0,0.0,3,3,2.0,5.0,4.0,12.0,4.0,5.0,0.0,0.0,27.0,16.0,0,1,5.0,14.0,0.61,0.55,0.07,0.25,36,23,14,5,0.73,0.58,19.0,53.0,11.0,12.0,4,2,0.66,1.17,0.0,0.0,0.0,0.0,0.45,0.29,0.71,0.48,52.0,73.0,1.17,0.66,-1.83,-0.34
13.0,7,11,12,29,44,-15,32,1.0,0.749999999625,2,3,0.0,0.0,0.34,0.66,10,24,2,12,0.0,0.0,6,6,0.0,0.0,0.0,1.0,0.0,0.0,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,18,28,10,9,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,6.0,0.9074999995462499,1,1,1.28,1.88,0.44,0.56,17,15,5,5,1.0,3.0,6,9,0.69,0.72,0.0,1.0,0.0,0.0,9,3,3.0,7.0,11.0,11.0,6.0,4.0,0.0,0.0,28.0,32.0,3,0,13.0,7.0,0.6,0.64,0.11,0.26,22,24,7,13,0.75,0.69,27.0,23.0,12.0,10.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,9.0,0.9074999995462499,1,1,2.84,0.94,0.56,0.44,24,8,7,5,3.0,1.0,8,1,0.7,0.6,1.0,2.0,0.0,0.0,10,2,7.0,1.0,16.0,6.0,8.0,2.0,1.0,0.0,45.0,9.0,3,0,13.0,13.0,0.59,0.53,0.38,0.17,32,20,13,13,0.79,0.7,16.0,47.0,9.0,8.0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,4.0,0.8649999995675,0,3,1.26,2.19,0.41,0.59,17,19,5,7,2.0,1.0,7,7,0.69,0.76,5.0,2.0,0.0,0.0,9,5,3.0,7.0,12.0,15.0,5.0,4.0,0.0,0.0,31.0,36.0,3,0,9.0,19.0,0.55,0.7,0.36,0.47,24,21,19,9,0.87,0.57,26.0,32.0,10.0,4.0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,12.0,0.749999999625,1,0,2.09,0.37,0.58,0.42,16,7,6,1,2.0,0.0,5,3,0.73,0.59,1.0,1.0,0.0,1.0,8,5,2.0,1.0,10.0,3.0,6.0,4.0,0.0,0.0,25.0,15.0,2,0,12.0,10.0,0.55,0.53,0.29,0.26,23,34,10,12,0.63,0.55,34.0,21.0,17.0,14.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,0.0,0.9074999995462499,5,1,3.39,0.9,0.52,0.48,20,13,7,4,4.0,2.0,4,4,0.69,0.63,0.0,3.0,0.0,0.0,8,3,5.0,6.0,16.0,10.0,3.0,3.0,0.0,0.0,24.0,20.0,4,3,12.0,16.0,0.55,0.59,0.33,0.17,37,26,16,12,0.56,0.65,33.0,23.0,3.0,19.0,3,2,3.56,0.8,0.0,0.0,2.0,0.0,0.42,0.37,1.57,0.4,62.0,57.0,0.8,3.56,-0.16,-1.44
13.0,7,11,12,29,44,-15,32,11.0,0.749999999625,1,1,0.0,0.0,0.48,0.52,11,12,5,6,0.0,0.0,4,6,0.0,0.0,2.0,3.0,0.0,1.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,23,24,13,11,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,12.0,0.85749999957125,0,0,0.87,0.29,0.55,0.45,13,4,6,0,0.0,0.0,5,3,0.61,0.58,1.0,4.0,0.0,1.0,7,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,13.0,17.0,0.0,0.0,0.0,0.0,41,21,17,13,0.0,0.0,0.0,0.0,7.0,16.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,8.0,0.749999999625,0,2,0.0,0.0,0.45,0.55,7,9,2,5,0.0,0.0,4,2,0.0,0.0,2.0,2.0,0.0,0.0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,33,18,13,12,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,11.0,0.9074999995462499,1,0,1.18,0.49,0.47,0.53,10,10,4,2,1.0,1.0,5,3,0.65,0.72,1.0,2.0,0.0,0.0,5,3,1.0,5.0,7.0,7.0,3.0,3.0,0.0,0.0,16.0,19.0,2,2,17.0,12.0,0.5,0.58,0.25,0.2,16,23,12,17,0.64,0.6,32.0,9.0,9.0,20.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,15.0,0.9074999995462499,1,1,0.63,1.06,0.54,0.46,4,11,3,4,1.0,2.0,3,5,0.6,0.56,2.0,4.0,0.0,0.0,1,3,0.0,4.0,4.0,11.0,0.0,0.0,1.0,0.0,19.0,29.0,1,2,22.0,15.0,0.45,0.58,0.23,0.15,34,32,15,22,0.78,0.74,31.0,43.0,11.0,11.0,3,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,0.0,0.97249999951375,3,1,2.15,1.19,0.54,0.46,16,5,4,2,3.0,1.0,3,3,0.77,0.64,1.0,3.0,0.0,0.0,10,1,2.0,2.0,10.0,3.0,6.0,2.0,1.0,0.0,26.0,16.0,3,1,14.0,13.0,0.62,0.68,0.33,0.23,23,18,13,14,0.81,0.57,18.0,15.0,13.0,8.0,1,1,2.81,1.01,0.0,0.0,1.0,0.0,0.46,0.49,1.25,0.38,52.0,69.0,1.01,2.81,0.03,-0.19
13.0,7,11,12,29,44,-15,32,7.0,0.85749999957125,0,1,1.37,0.94,0.56,0.44,11,9,4,5,1.0,1.0,5,5,0.62,0.63,2.0,0.0,0.0,0.0,5,3,2.0,1.0,7.0,8.0,4.0,1.0,0.0,0.0,28.0,17.0,0,3,11.0,11.0,0.44,0.59,0.21,0.36,24,24,11,11,0.67,0.6,19.0,68.0,7.0,17.0,4,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,10.0,0.85749999957125,1,1,1.2,0.79,0.51,0.49,12,7,5,3,1.0,1.0,4,2,0.76,0.71,1.0,3.0,0.0,1.0,6,3,1.0,1.0,9.0,4.0,3.0,3.0,1.0,0.0,22.0,17.0,1,5,7.0,8.0,0.56,0.59,0.14,0.4,28,24,8,7,0.77,0.67,16.0,33.0,10.0,1.0,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,14.0,0.97249999951375,3,1,2.32,0.46,0.49,0.51,11,8,6,3,4.0,1.0,3,3,0.66,0.69,3.0,8.0,0.0,1.0,1,4,4.0,1.0,8.0,6.0,3.0,2.0,0.0,0.0,28.0,13.0,2,3,14.0,12.0,0.53,0.59,0.4,0.23,28,23,12,14,0.67,0.65,17.0,34.0,9.0,11.0,2,3,2.47,0.28,0.0,0.0,0.0,0.0,0.35,0.3,0.76,0.25,52.0,64.0,0.28,2.47,-0.72,-0.53
13.0,7,11,12,29,44,-15,32,6.0,0.97249999951375,2,1,0.0,0.0,0.46,0.54,14,6,5,2,0.0,0.0,6,5,0.0,0.0,2.0,3.0,0.0,0.0,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,26,34,12,16,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,3.0,0.9074999995462499,3,1,1.62,1.75,0.39,0.61,7,18,4,5,0.0,0.0,9,8,0.61,0.71,3.0,2.0,0.0,0.0,1,6,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,9.0,12.0,0.0,0.0,0.0,0.0,24,28,12,9,0.0,0.0,0.0,0.0,16.0,9.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,14.0,0.97249999951375,1,1,0.3,1.53,0.27,0.73,7,26,3,7,0.0,4.0,2,7,0.62,0.85,2.0,2.0,0.0,0.0,3,7,1.0,12.0,4.0,14.0,3.0,12.0,0.0,0.0,17.0,35.0,2,2,7.0,13.0,0.48,0.7,0.38,0.29,14,28,13,7,0.76,0.65,57.0,22.0,14.0,9.0,6,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,9.0,0.9074999995462499,0,3,0.0,0.0,0.52,0.48,12,10,4,6,0.0,0.0,7,6,0.0,0.0,1.0,0.0,0.0,0.0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,31,27,12,9,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,14.0,0.9074999995462499,1,1,0.0,0.0,0.39,0.61,13,9,2,1,0.0,0.0,9,7,0.0,0.0,1.0,3.0,0.0,0.0,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,31,25,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,7,11,12,29,44,-15,32,15.0,0.749999999625,2,2,1.08,0.3,0.59,0.41,13,5,4,2,3.0,0.0,4,2,0.66,0.49,3.0,2.0,1.0,1.0,6,2,3.0,1.0,10.0,3.0,3.0,2.0,0.0,0.0,33.0,12.0,2,2,15.0,14.0,0.53,0.39,0.44,0.36,29,26,14,15,0.46,0.5,43.0,43.0,9.0,7.0,0,2,1.84,0.38,0.0,1.0,0.0,0.0,0.44,0.25,0.81,0.27,85.0,86.0,0.38,1.84,-1.62,-0.16
14.0,7,10,13,41,56,-15,31,15.0,0.85749999957125,4,2,1.06,1.62,0.45,0.55,9,14,6,8,3.0,2.0,3,4,0.79,0.8,1.0,1.0,0.0,0.0,1,4,2.0,2.0,6.0,8.0,3.0,6.0,0.0,1.0,20.0,27.0,0,1,10.0,5.0,0.71,0.7,0.36,0.24,16,22,5,10,0.59,0.71,49.0,17.0,14.0,11.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,15.0,0.9074999995462499,1,1,0.0,0.0,0.48,0.52,8,15,3,4,0.0,0.0,6,8,0.0,0.0,1.0,1.0,0.0,0.0,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,17,25,12,8,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,1.0,0.6149999996925,2,2,1.32,1.1,0.4,0.6,15,23,6,3,2.0,0.0,5,7,0.83,0.88,2.0,1.0,0.0,0.0,6,9,3.0,11.0,9.0,12.0,6.0,10.0,0.0,0.0,29.0,24.0,1,2,7.0,9.0,0.71,0.74,0.31,0.33,16,15,9,7,0.61,0.73,28.0,20.0,8.0,14.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,3.0,0.749999999625,1,2,1.38,3.02,0.4,0.6,8,16,3,3,4.0,4.0,6,6,0.67,0.81,5.0,3.0,0.0,0.0,4,9,1.0,4.0,7.0,12.0,1.0,4.0,0.0,2.0,16.0,29.0,2,3,8.0,12.0,0.59,0.71,0.25,0.33,28,29,12,8,0.5,0.73,30.0,22.0,16.0,7.0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,7.0,0.749999999625,1,2,1.17,1.7,0.57,0.43,17,11,5,4,0.0,0.0,4,3,0.87,0.83,3.0,1.0,0.0,0.0,7,4,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,6.0,13.0,0.0,0.0,0.0,0.0,24,17,13,6,0.0,0.0,0.0,0.0,7.0,10.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
