Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
7.0,Famalicao,12,11,11,44,39,5,47,Benfica,2.0,11.08.2024,18:00,home,2,0,W,team,1.69,0.43,0.38,0.62,9.0,10.0,5.0,1.0,0.0,7.0,0.0,0.0,3.0,4.0,4.0,6.0,0.0,3.0,2.0,4.0,10.0,4.0,16.0,15.0,8.0,13.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,1,1,1,0.2857142857142857,0.4,0.4,0.2222222222222222,0.5,1,0.4,2,0.4,0.4
7.0,Famalicao,12,11,11,44,39,5,47,Estoril,8.0,12.04.2025,15:30,home,3,0,W,team,2.17,0.4,0.42,0.58,9.0,6.0,4.0,2.0,3.0,8.0,0.74,0.8,3.0,4.0,5.0,2.0,0.0,2.0,3.0,0.0,22.0,20.0,15.0,21.0,20.0,22.0,7.0,2.0,2.0,1.0,7.0,1.0,8.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,17.0,18.0,0.58,0.62,0.22,0.1,0.64,0.86,28.0,18.0,0.0,0.0,1.47,0.21,1.0,1.0,0.35,0.45,1.62,0.49,51.0,56.0,1.0,0.0,0.0,1.0,0.21,1.47,0.18,-1.53,9,6,1,1,1,0.3333333333333333,0.6,0.5,0.2222222222222222,0.0,2,0.5,3,0.6,0.57
7.0,Famalicao,12,11,11,44,39,5,47,Gil Vicente,13.0,14.09.2024,20:30,home,1,1,D,draw,1.09,0.69,0.59,0.41,13.0,8.0,4.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,5.0,1.0,1.0,4.0,24.0,14.0,16.0,28.0,11.0,16.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,1,0,0,0.3125,0.6,0.42857142857142855,0.2222222222222222,0.5,0,0.30000000000000004,0,0.6,0.51
7.0,Famalicao,12,11,11,44,39,5,47,Sporting CP,1.0,15.03.2025,20:30,away,1,3,L,opponent,1.04,3.85,0.47,0.53,9.0,18.0,3.0,9.0,4.0,11.0,0.82,0.86,1.0,4.0,4.0,6.0,2.0,3.0,1.0,0.0,10.0,13.0,20.0,21.0,13.0,10.0,9.0,5.0,6.0,2.0,1.0,6.0,4.0,14.0,5.0,4.0,0.0,1.0,0.0,0.0,17.0,50.0,0.74,0.75,0.14,0.26,0.79,0.56,29.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,16,0,2,2,0.29411764705882354,0.4,0.42857142857142855,0.2,0.5,0,0.1,-2,0.4,0.31000000000000005
7.0,Famalicao,12,11,11,44,39,5,47,Casa Pia,9.0,16.05.2025,19:00,home,2,1,W,team,3.45,0.26,0.55,0.45,18.0,5.0,4.0,1.0,13.0,4.0,0.82,0.77,2.0,6.0,9.0,2.0,5.0,2.0,1.0,0.0,15.0,14.0,19.0,22.0,14.0,15.0,4.0,14.0,0.0,2.0,4.0,0.0,14.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,36.0,6.0,0.68,0.54,0.38,0.2,0.7,0.47,29.0,30.0,0.0,0.0,2.49,0.33,1.0,0.0,0.63,0.33,1.39,0.22,50.0,41.0,0.0,0.0,0.0,0.0,0.33,2.49,-0.67,0.49,9,5,1,1,1,0.3333333333333333,0.6,0.5,0.2,0.0,1,0.3,1,0.6,0.51
7.0,Famalicao,12,11,11,44,39,5,47,Braga,4.0,16.12.2024,18:45,away,3,3,D,draw,0.83,3.02,0.44,0.56,10.0,21.0,8.0,8.0,3.0,10.0,0.77,0.84,1.0,0.0,2.0,8.0,0.0,5.0,0.0,3.0,12.0,14.0,24.0,20.0,14.0,12.0,9.0,11.0,5.0,5.0,3.0,6.0,8.0,15.0,2.0,6.0,0.0,0.0,0.0,0.0,15.0,45.0,0.63,0.7,0.3,0.24,0.56,0.56,30.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,0,0,0,0.3157894736842105,0.4,0.5,0.18181818181818182,0.5,0,0.2,0,0.4,0.34
7.0,Famalicao,12,11,11,44,39,5,47,Benfica,2.0,17.01.2025,20:15,away,0,4,L,opponent,0.1,3.9,0.42,0.58,1.0,21.0,0.0,12.0,2.0,7.0,0.77,0.86,0.0,3.0,1.0,4.0,0.0,5.0,0.0,4.0,13.0,8.0,24.0,15.0,8.0,13.0,16.0,10.0,8.0,0.0,1.0,7.0,1.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,26.0,0.61,0.68,0.25,0.11,0.56,0.57,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,0,2,2,0.3,0.2,0.5,0.16666666666666666,1.0,0,0.1,-4,0.2,0.17
7.0,Famalicao,12,11,11,44,39,5,47,Gil Vicente,13.0,17.02.2025,20:15,away,2,0,W,team,2.02,1.42,0.46,0.54,20.0,14.0,6.0,2.0,11.0,5.0,0.8,0.84,2.0,2.0,10.0,10.0,4.0,2.0,0.0,1.0,11.0,19.0,17.0,21.0,19.0,11.0,10.0,5.0,2.0,4.0,4.0,5.0,12.0,10.0,8.0,4.0,0.0,1.0,2.0,0.0,25.0,25.0,0.75,0.67,0.45,0.23,0.42,0.59,32.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,0,1,1,0.3333333333333333,0.4,0.5,0.23076923076923078,0.0,1,0.3,2,0.4,0.37000000000000005
7.0,Famalicao,12,11,11,44,39,5,47,FC Porto,3.0,18.04.2025,18:00,away,1,2,L,opponent,0.39,0.54,0.42,0.58,12.0,8.0,4.0,6.0,5.0,4.0,0.81,0.83,3.0,2.0,5.0,2.0,3.0,0.0,2.0,1.0,17.0,13.0,19.0,19.0,13.0,17.0,5.0,10.0,4.0,3.0,0.0,1.0,4.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,10.0,17.0,0.71,0.69,0.1,0.23,0.46,0.73,20.0,29.0,0.0,1.0,0.32,1.14,0.0,0.0,0.56,0.53,0.38,0.43,50.0,40.0,0.0,0.0,0.0,0.0,1.14,0.32,-0.86,-0.68,9,8,0,2,2,0.3181818181818182,0.4,0.5,0.21428571428571427,0.0,0,0.2,-1,0.4,0.34
7.0,Famalicao,12,11,11,44,39,5,47,Estrela,15.0,19.08.2024,20:15,away,3,0,W,team,1.7,0.48,0.49,0.51,14.0,11.0,8.0,2.0,4.0,2.0,0.0,0.0,1.0,3.0,4.0,8.0,2.0,1.0,0.0,2.0,13.0,18.0,34.0,26.0,16.0,10.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7,0,1,1,0.34782608695652173,0.4,0.5,0.26666666666666666,0.5,1,0.4,3,0.4,0.4
7.0,Famalicao,12,11,11,44,39,5,47,Moreirense,10.0,21.09.2024,20:30,away,0,0,D,draw,0.2,0.61,0.58,0.42,6.0,8.0,1.0,3.0,3.0,4.0,0.0,0.0,3.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,29.0,21.0,22.0,21.0,15.0,24.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,11,0,0,0,0.3333333333333333,0.4,0.5,0.25,0.5,0,0.2,0,0.4,0.34
7.0,Famalicao,12,11,11,44,39,5,47,SC Farense,17.0,21.12.2024,15:30,home,1,2,L,opponent,1.22,0.25,0.73,0.27,11.0,7.0,1.0,5.0,7.0,4.0,0.86,0.65,3.0,6.0,8.0,1.0,2.0,1.0,0.0,2.0,19.0,5.0,26.0,23.0,5.0,19.0,3.0,10.0,3.0,0.0,1.0,0.0,9.0,5.0,2.0,2.0,2.0,0.0,0.0,1.0,21.0,9.0,0.75,0.53,0.2,0.33,0.77,0.67,13.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,14,1,2,2,0.32,0.4,0.4444444444444444,0.25,0.0,0,0.1,-1,0.4,0.31000000000000005
7.0,Famalicao,12,11,11,44,39,5,47,Moreirense,10.0,23.02.2025,20:30,home,2,0,W,team,0.85,0.5,0.49,0.51,17.0,8.0,4.0,6.0,3.0,1.0,0.8,0.82,3.0,3.0,9.0,2.0,4.0,0.0,0.0,1.0,17.0,19.0,21.0,29.0,19.0,17.0,6.0,11.0,6.0,2.0,3.0,2.0,9.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,26.0,10.0,0.67,0.6,0.3,0.08,0.63,0.33,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,11,1,1,1,0.34615384615384615,0.4,0.5,0.25,0.0,1,0.3,2,0.4,0.37000000000000005
7.0,Famalicao,12,11,11,44,39,5,47,Boavista,18.0,24.08.2024,20:30,home,1,0,W,team,0.66,0.16,0.52,0.48,10.0,5.0,4.0,2.0,7.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,22.0,21.0,28.0,35.0,18.0,16.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3,1,1,1,0.37037037037037035,0.6,0.5454545454545454,0.25,0.5,2,0.5,1,0.6,0.57
7.0,Famalicao,12,11,11,44,39,5,47,Estrela,15.0,25.01.2025,15:30,home,0,0,D,draw,0.55,0.12,0.69,0.31,10.0,4.0,2.0,1.0,5.0,2.0,0.84,0.64,1.0,3.0,5.0,2.0,3.0,1.0,1.0,3.0,15.0,14.0,41.0,21.0,14.0,15.0,5.0,10.0,1.0,2.0,2.0,0.0,5.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,12.0,3.0,0.69,0.43,0.22,0.14,0.56,0.76,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7,1,0,0,0.35714285714285715,0.4,0.5,0.25,1.0,0,0.30000000000000004,0,0.4,0.37000000000000005
7.0,Famalicao,12,11,11,44,39,5,47,Braga,4.0,25.04.2025,20:30,home,1,1,D,draw,2.03,0.85,0.44,0.56,9.0,13.0,4.0,3.0,6.0,9.0,0.76,0.82,1.0,4.0,4.0,4.0,1.0,6.0,0.0,4.0,15.0,16.0,21.0,22.0,16.0,15.0,8.0,12.0,2.0,3.0,2.0,2.0,7.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,16.0,18.0,0.61,0.66,0.11,0.15,0.73,0.6,28.0,19.0,0.0,0.0,1.18,0.37,2.0,0.0,0.42,0.46,0.78,0.47,53.0,47.0,0.0,0.0,1.0,0.0,0.37,1.18,0.37,0.2,9,4,1,0,0,0.3448275862068966,0.4,0.46153846153846156,0.25,0.0,0,0.1,0,0.4,0.31000000000000005
7.0,Famalicao,12,11,11,44,39,5,47,Sporting CP,1.0,26.10.2024,20:30,home,0,3,L,opponent,0.2,3.75,0.36,0.64,6.0,33.0,1.0,13.0,4.0,8.0,0.81,0.88,1.0,1.0,4.0,9.0,1.0,11.0,3.0,2.0,10.0,7.0,16.0,24.0,7.0,10.0,10.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,16,1,2,2,0.3333333333333333,0.4,0.42857142857142855,0.25,0.0,0,0.0,-3,0.4,0.28
7.0,Famalicao,12,11,11,44,39,5,47,Nacional,14.0,29.09.2024,15:30,home,0,0,D,draw,0.7,0.57,0.66,0.34,16.0,11.0,5.0,4.0,8.0,4.0,0.0,0.0,1.0,4.0,6.0,6.0,5.0,1.0,1.0,2.0,26.0,16.0,29.0,29.0,13.0,22.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,12,1,0,0,0.3225806451612903,0.2,0.4,0.25,0.0,0,0.0,0,0.2,0.14
7.0,Famalicao,12,11,11,44,39,5,47,AFS,16.0,30.03.2025,15:30,home,4,1,W,team,2.37,0.53,0.6,0.4,16.0,6.0,4.0,1.0,4.0,2.0,0.86,0.8,2.0,2.0,11.0,3.0,1.0,2.0,1.0,0.0,21.0,15.0,17.0,18.0,15.0,21.0,6.0,18.0,0.0,0.0,5.0,1.0,12.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,30.0,9.0,0.78,0.59,0.28,0.3,0.86,0.69,16.0,19.0,0.0,0.0,1.99,0.92,0.0,0.0,0.57,0.55,1.17,0.52,45.0,53.0,0.0,1.0,0.0,0.0,0.92,1.99,-0.08,-2.01,9,0,1,1,1,0.34375,0.2,0.4375,0.25,1.0,1,0.3,3,0.2,0.23
7.0,Famalicao,12,11,11,44,39,5,47,Santa Clara,5.0,30.12.2024,20:15,home,1,2,L,opponent,1.04,1.39,0.69,0.31,18.0,7.0,5.0,3.0,5.0,4.0,0.87,0.74,3.0,3.0,7.0,3.0,6.0,1.0,1.0,0.0,13.0,11.0,26.0,18.0,11.0,13.0,10.0,11.0,1.0,4.0,1.0,2.0,7.0,5.0,11.0,2.0,0.0,0.0,1.0,1.0,18.0,12.0,0.75,0.52,0.17,0.44,0.5,0.69,9.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,15,1,2,2,0.3333333333333333,0.2,0.4117647058823529,0.25,0.0,0,0.2,-1,0.2,0.2
7.0,Famalicao,12,11,11,44,39,5,47,Boavista,18.0,31.01.2025,20:15,away,2,0,W,team,1.68,0.08,0.56,0.44,20.0,4.0,4.0,1.0,7.0,2.0,0.82,0.76,1.0,3.0,10.0,2.0,6.0,1.0,1.0,4.0,12.0,16.0,24.0,26.0,16.0,12.0,14.0,11.0,1.0,2.0,3.0,0.0,13.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,34.0,12.0,0.76,0.53,0.31,0.08,0.56,0.6,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3,0,1,1,0.35294117647058826,0.4,0.4117647058823529,0.29411764705882354,1.0,1,0.4,2,0.4,0.4
13.0,Gil Vicente,8,10,16,34,47,-13,34,Estoril,8.0,01.02.2025,18:00,home,1,2,L,opponent,1.63,1.59,0.46,0.54,9.0,19.0,6.0,6.0,3.0,3.0,0.8,0.8,0.0,1.0,2.0,5.0,1.0,8.0,6.0,0.0,14.0,12.0,16.0,23.0,12.0,14.0,8.0,4.0,4.0,5.0,3.0,2.0,8.0,9.0,1.0,9.0,0.0,0.0,0.0,1.0,23.0,21.0,0.65,0.7,0.25,0.29,1.0,0.5,28.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,1,2,2,0.0,0.0,0.0,0.5,0.5,0,0.0,-1,0.0,0.0
13.0,Gil Vicente,8,10,16,34,47,-13,34,Boavista,18.0,01.04.2025,20:15,away,3,1,W,team,1.45,1.29,0.62,0.38,14.0,7.0,9.0,3.0,3.0,3.0,0.84,0.75,3.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,21.0,13.0,11.0,29.0,13.0,21.0,12.0,7.0,2.0,6.0,2.0,2.0,9.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,21.0,19.0,0.62,0.61,0.33,0.23,0.67,0.4,28.0,24.0,1.0,1.0,3.46,1.31,0.0,0.0,0.46,0.48,0.49,0.98,53.0,53.0,1.0,0.0,0.0,2.0,1.31,3.46,0.31,0.46,10,3,0,1,1,0.5,0.5,0.0,1.0,0.5,1,0.2,2,0.5,0.41000000000000003
13.0,Gil Vicente,8,10,16,34,47,-13,34,Braga,4.0,01.09.2024,20:30,home,0,0,D,draw,1.5,0.54,0.48,0.52,9.0,8.0,5.0,2.0,4.0,5.0,0.0,0.0,4.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0,21.0,13.0,26.0,32.0,11.0,17.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4,1,0,0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.5,0,0.2,0,0.3333333333333333,0.29333333333333333
13.0,Gil Vicente,8,10,16,34,47,-13,34,Boavista,18.0,02.11.2024,20:30,home,1,2,L,opponent,0.8,1.76,0.66,0.34,17.0,13.0,2.0,5.0,7.0,2.0,0.84,0.73,3.0,2.0,12.0,7.0,3.0,1.0,1.0,0.0,11.0,14.0,18.0,20.0,14.0,11.0,9.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,1,2,2,0.25,0.25,0.0,1.0,1.0,0,0.1,-1,0.25,0.20500000000000002
13.0,Gil Vicente,8,10,16,34,47,-13,34,Vitoria Guimaraes,6.0,02.12.2024,18:45,away,0,4,L,opponent,0.09,1.71,0.47,0.53,3.0,19.0,0.0,5.0,2.0,9.0,0.82,0.83,2.0,1.0,3.0,6.0,0.0,8.0,3.0,3.0,19.0,10.0,15.0,16.0,10.0,19.0,7.0,7.0,2.0,0.0,0.0,2.0,1.0,11.0,2.0,8.0,0.0,1.0,0.0,1.0,4.0,25.0,0.57,0.71,0.25,0.3,0.55,0.83,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,17,0,2,2,0.2,0.2,0.0,0.5,0.5,0,0.0,-4,0.2,0.14
13.0,Gil Vicente,8,10,16,34,47,-13,34,Sporting CP,1.0,04.05.2025,20:30,away,1,2,L,opponent,0.79,0.72,0.29,0.71,1.0,16.0,1.0,3.0,2.0,9.0,0.67,0.87,3.0,3.0,0.0,7.0,0.0,6.0,3.0,1.0,13.0,11.0,14.0,37.0,11.0,13.0,13.0,16.0,1.0,0.0,1.0,2.0,1.0,6.0,0.0,10.0,0.0,1.0,0.0,0.0,6.0,30.0,0.41,0.75,0.0,0.11,0.76,0.62,46.0,11.0,0.0,0.0,0.99,1.13,0.0,0.0,0.26,0.53,0.04,1.11,53.0,45.0,1.0,0.0,0.0,0.0,1.13,0.99,-0.87,-0.01,10,16,0,2,2,0.16666666666666666,0.2,0.0,0.3333333333333333,0.5,0,0.0,-1,0.2,0.14
13.0,Gil Vicente,8,10,16,34,47,-13,34,Estrela,15.0,05.10.2024,15:30,home,3,0,W,team,2.03,0.67,0.43,0.57,6.0,11.0,5.0,2.0,0.0,8.0,0.0,0.0,2.0,1.0,1.0,6.0,0.0,3.0,2.0,1.0,18.0,17.0,22.0,21.0,14.0,15.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,7,1,1,1,0.2857142857142857,0.2,0.25,0.3333333333333333,0.5,1,0.3,3,0.2,0.23
13.0,Gil Vicente,8,10,16,34,47,-13,34,Rio Ave,11.0,06.01.2025,20:15,home,1,1,D,draw,1.93,0.56,0.56,0.44,13.0,14.0,4.0,4.0,4.0,4.0,0.86,0.8,2.0,3.0,8.0,4.0,1.0,6.0,2.0,1.0,13.0,8.0,18.0,20.0,8.0,13.0,8.0,10.0,3.0,3.0,3.0,0.0,8.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,16.0,14.0,0.7,0.67,0.31,0.13,0.69,0.77,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,13,1,0,0,0.25,0.2,0.2,0.3333333333333333,0.5,0,0.2,0,0.2,0.2
13.0,Gil Vicente,8,10,16,34,47,-13,34,Moreirense,10.0,06.04.2025,15:30,home,0,1,L,opponent,0.91,0.77,0.58,0.42,12.0,8.0,4.0,3.0,7.0,0.0,0.85,0.82,3.0,4.0,7.0,5.0,1.0,0.0,0.0,1.0,14.0,15.0,25.0,23.0,15.0,14.0,9.0,15.0,2.0,4.0,1.0,2.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,1.0,17.0,11.0,0.71,0.73,0.3,0.3,0.59,0.53,19.0,25.0,0.0,0.0,1.01,0.85,0.0,0.0,0.56,0.44,0.7,0.84,61.0,57.0,1.0,0.0,0.0,0.0,0.85,1.01,-0.15,1.01,10,11,1,2,2,0.2222222222222222,0.2,0.16666666666666666,0.3333333333333333,0.5,0,0.1,-1,0.2,0.17
13.0,Gil Vicente,8,10,16,34,47,-13,34,Estrela,15.0,07.03.2025,20:15,away,1,1,D,draw,0.57,0.45,0.57,0.43,10.0,8.0,2.0,3.0,7.0,7.0,0.81,0.76,2.0,5.0,5.0,4.0,3.0,1.0,0.0,4.0,22.0,10.0,19.0,24.0,10.0,22.0,11.0,9.0,2.0,1.0,2.0,1.0,4.0,4.0,6.0,4.0,0.0,2.0,0.0,0.0,17.0,15.0,0.6,0.64,0.23,0.25,0.58,0.7,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,7,0,0,0,0.2,0.2,0.16666666666666666,0.25,1.0,0,0.0,0,0.2,0.14
13.0,Gil Vicente,8,10,16,34,47,-13,34,Nacional,14.0,07.12.2024,15:30,home,2,1,W,team,0.65,2.01,0.56,0.44,17.0,19.0,4.0,6.0,6.0,7.0,0.85,0.8,3.0,4.0,8.0,4.0,5.0,9.0,1.0,2.0,17.0,13.0,27.0,19.0,13.0,17.0,12.0,8.0,5.0,2.0,1.0,3.0,11.0,15.0,6.0,4.0,0.0,0.0,2.0,0.0,20.0,20.0,0.75,0.64,0.24,0.35,0.82,0.76,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,12,1,1,1,0.2727272727272727,0.4,0.2857142857142857,0.25,0.5,1,0.3,1,0.4,0.37000000000000005
