Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
7.0,St. Liege,10,9,11,22,35,-13,39,Anderlecht,4.0,02.03.2025,17:30,home,0,2,L,opponent,0.69,0.45,0.46,0.54,11,7,4,3,1.0,1.0,3,4,0.73,0.8,0.0,3.0,0.0,0.0,2,3,5.0,1.0,7.0,4.0,4.0,3.0,0.0,0.0,21.0,21.0,1,0,16.0,11.0,0.65,0.69,0.25,0.2,21,27,11,16,0.81,0.65,22.0,25.0,18.0,9.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,1,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-2,0.0,0.0
7.0,St. Liege,10,9,11,22,35,-13,39,St. Truiden,14.0,02.11.2024,15:00,home,2,1,W,team,1.7,1.17,0.43,0.57,11,17,4,5,0.0,0.0,3,4,0.83,0.87,1.0,3.0,0.0,0.0,4,7,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,13.0,6.0,0.0,0.0,0.0,0.0,17,24,6,13,0.0,0.0,0.0,0.0,10.0,7.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,15,1,1,1,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,1,0.3,1,0.3333333333333333,0.3233333333333333
7.0,St. Liege,10,9,11,22,35,-13,39,Charleroi,10.0,04.05.2025,12:30,home,0,1,L,opponent,1.04,1.68,0.53,0.47,15,12,5,4,1.0,2.0,5,5,0.77,0.76,3.0,3.0,0.0,0.0,5,5,5.0,3.0,9.0,10.0,6.0,2.0,0.0,1.0,24.0,31.0,2,1,14.0,11.0,0.64,0.73,0.24,0.24,17,25,11,14,0.65,0.7,24.0,33.0,10.0,17.0,3,5,1.46,2.12,0.0,0.0,0.0,0.0,0.47,0.52,1.26,1.26,56.0,59.0,0.0,0.0,0.0,0.0,2.12,1.46,1.12,1.46,14,4,1,2,2,0.25,0.25,0.3333333333333333,0.0,0.5,0,0.2,-1,0.25,0.235
7.0,St. Liege,10,9,11,22,35,-13,39,Club Brugge KV,2.0,04.08.2024,17:30,home,1,0,W,team,0.0,0.0,0.32,0.68,10,16,2,6,0.0,0.0,3,10,0.0,0.0,0.0,2.0,0.0,0.0,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,17,17,10,8,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,1,1,1,0.4,0.4,0.5,0.0,0.5,1,0.4,1,0.4,0.4
7.0,St. Liege,10,9,11,22,35,-13,39,Charleroi,10.0,06.04.2025,18:15,away,0,1,L,opponent,0.27,1.34,0.45,0.55,8,12,1,3,0.0,1.0,2,3,0.81,0.85,1.0,1.0,0.0,0.0,3,6,4.0,3.0,4.0,8.0,4.0,4.0,0.0,0.0,10.0,14.0,3,1,6.0,11.0,0.7,0.72,0.17,0.59,14,16,11,6,0.58,0.83,24.0,20.0,4.0,9.0,2,1,0.05,1.1,0.0,1.0,0.0,0.0,0.43,0.54,0.3,1.29,41.0,61.0,0.0,0.0,0.0,0.0,1.1,0.05,0.1,0.03,14,4,0,2,2,0.3333333333333333,0.4,0.5,0.0,0.0,0,0.2,-1,0.4,0.34
7.0,St. Liege,10,9,11,22,35,-13,39,Anderlecht,4.0,06.10.2024,12:30,away,0,3,L,opponent,1.49,0.88,0.46,0.54,18,10,4,7,0.0,0.0,7,4,0.81,0.85,1.0,2.0,0.0,0.0,8,2,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,9.0,11.0,0.0,0.0,0.0,0.0,18,10,11,9,0.0,0.0,0.0,0.0,11.0,7.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,2,2,0.2857142857142857,0.4,0.5,0.0,0.0,0,0.1,-3,0.4,0.31000000000000005
7.0,St. Liege,10,9,11,22,35,-13,39,Leuven,11.0,07.12.2024,17:15,home,1,1,D,draw,1.43,1.13,0.36,0.64,14,10,4,2,4.0,2.0,3,1,0.75,0.87,3.0,3.0,0.0,0.0,8,7,2.0,1.0,12.0,6.0,2.0,3.0,3.0,0.0,44.0,23.0,3,0,10.0,15.0,0.57,0.63,0.53,0.27,19,20,15,10,0.29,0.5,32.0,38.0,8.0,2.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,11,1,0,0,0.25,0.2,0.4,0.0,0.5,0,0.0,0,0.2,0.14
7.0,St. Liege,10,9,11,22,35,-13,39,Westerlo,9.0,09.02.2025,17:30,away,2,4,L,opponent,1.58,2.09,0.4,0.6,12,21,2,8,3.0,5.0,4,5,0.75,0.82,1.0,2.0,0.0,0.0,8,6,2.0,7.0,10.0,16.0,2.0,5.0,0.0,2.0,27.0,23.0,3,1,5.0,16.0,0.74,0.67,0.06,0.3,19,16,16,5,0.42,0.65,36.0,29.0,7.0,9.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,16,0,2,2,0.2222222222222222,0.2,0.4,0.0,0.5,0,0.0,-2,0.2,0.14
7.0,St. Liege,10,9,11,22,35,-13,39,Royale Union SG,3.0,09.03.2025,18:15,away,0,3,L,opponent,0.46,1.47,0.38,0.62,6,9,2,3,0.0,2.0,4,1,0.78,0.86,3.0,2.0,1.0,0.0,4,3,0.0,3.0,5.0,5.0,1.0,4.0,0.0,0.0,14.0,18.0,0,0,14.0,19.0,0.53,0.72,0.43,0.18,18,21,19,14,0.91,0.41,23.0,25.0,11.0,9.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,13,0,2,2,0.2,0.0,0.4,0.0,0.5,0,0.0,-3,0.0,0.0
7.0,St. Liege,10,9,11,22,35,-13,39,KV Mechelen,8.0,09.08.2024,19:45,home,0,0,D,draw,0.0,0.0,0.39,0.61,17,9,4,2,0.0,0.0,6,3,0.0,0.0,1.0,1.0,0.0,0.0,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,15,15,7,9,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,9,1,0,0,0.18181818181818182,0.0,0.3333333333333333,0.0,0.5,0,0.0,0,0.0,0.0
7.0,St. Liege,10,9,11,22,35,-13,39,Kortrijk,15.0,10.01.2025,19:45,home,1,0,W,team,1.43,0.98,0.39,0.61,13,19,6,7,2.0,1.0,3,6,0.82,0.87,2.0,3.0,0.0,0.0,5,8,2.0,4.0,8.0,12.0,5.0,7.0,0.0,1.0,25.0,37.0,3,0,4.0,10.0,0.75,0.72,0.2,0.22,14,15,10,4,0.56,0.61,47.0,20.0,13.0,2.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,10,1,1,1,0.25,0.2,0.42857142857142855,0.0,0.5,1,0.3,1,0.2,0.23
7.0,St. Liege,10,9,11,22,35,-13,39,KV Mechelen,8.0,10.05.2025,17:15,away,0,0,D,draw,0.39,2.15,0.26,0.74,5,20,2,2,0.0,2.0,1,13,0.74,0.89,3.0,2.0,1.0,0.0,1,9,2.0,9.0,2.0,13.0,3.0,7.0,0.0,0.0,18.0,40.0,0,1,6.0,12.0,0.62,0.8,0.14,0.19,12,16,12,6,0.65,0.78,48.0,10.0,10.0,3.0,2,2,0.82,0.29,0.0,0.0,0.0,1.0,0.48,0.61,0.53,2.21,41.0,44.0,0.0,0.0,0.0,0.0,0.29,0.82,0.29,0.82,14,9,0,0,0,0.23076923076923078,0.2,0.42857142857142855,0.0,0.0,0,0.2,0,0.2,0.2
7.0,St. Liege,10,9,11,22,35,-13,39,Gent,6.0,10.11.2024,15:00,away,0,5,L,opponent,0.93,2.4,0.48,0.52,6,22,5,12,0.0,0.0,3,10,0.79,0.82,1.0,0.0,0.0,0.0,0,7,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,11.0,8.0,0.0,0.0,0.0,0.0,16,24,8,11,0.0,0.0,0.0,0.0,9.0,12.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,8,0,2,2,0.21428571428571427,0.2,0.42857142857142855,0.0,0.5,0,0.1,-5,0.2,0.17
7.0,St. Liege,10,9,11,22,35,-13,39,Dender,12.0,13.04.2025,18:15,away,1,1,D,draw,1.03,1.37,0.59,0.41,11,10,4,5,1.0,3.0,5,3,0.82,0.76,0.0,1.0,0.0,0.0,4,5,3.0,0.0,6.0,9.0,5.0,1.0,1.0,0.0,24.0,29.0,1,1,7.0,9.0,0.68,0.57,0.14,0.21,22,20,9,7,0.77,0.67,36.0,32.0,9.0,15.0,4,3,1.04,0.94,0.0,0.0,1.0,0.0,0.6,0.47,0.79,1.52,51.0,45.0,0.0,1.0,0.0,0.0,0.94,1.04,-0.06,-0.03,14,6,0,0,0,0.2,0.2,0.42857142857142855,0.0,0.5,0,0.0,0,0.2,0.14
7.0,St. Liege,10,9,11,22,35,-13,39,Dender,12.0,13.09.2024,19:45,away,2,0,W,team,0.0,0.0,0.33,0.67,6,15,4,3,0.0,0.0,0,8,0.0,0.0,2.0,2.0,0.0,0.0,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,13,37,16,7,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6,0,1,1,0.25,0.4,0.42857142857142855,0.1111111111111111,0.0,1,0.3,2,0.4,0.37000000000000005
7.0,St. Liege,10,9,11,22,35,-13,39,Genk,1.0,14.02.2025,19:45,home,1,2,L,opponent,1.54,1.53,0.39,0.61,9,15,4,4,2.0,2.0,6,4,0.77,0.84,1.0,3.0,0.0,1.0,3,7,2.0,4.0,7.0,13.0,2.0,2.0,1.0,1.0,21.0,32.0,2,1,11.0,9.0,0.56,0.64,0.08,0.33,17,15,9,11,0.7,0.57,25.0,21.0,16.0,12.0,2,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,7,1,2,2,0.23529411764705882,0.2,0.375,0.1111111111111111,0.5,0,0.2,-1,0.2,0.2
7.0,St. Liege,10,9,11,22,35,-13,39,Beerschot VA,16.0,14.12.2024,15:00,away,0,0,D,draw,1.21,1.27,0.35,0.65,14,18,2,8,1.0,1.0,7,10,0.7,0.84,2.0,0.0,0.0,0.0,8,8,4.0,2.0,10.0,9.0,4.0,9.0,0.0,0.0,23.0,30.0,4,2,4.0,6.0,0.6,0.61,0.31,0.16,16,26,6,4,0.47,0.5,46.0,27.0,17.0,13.0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2,0,0,0,0.2222222222222222,0.2,0.375,0.1,0.5,0,0.1,0,0.2,0.17
7.0,St. Liege,10,9,11,22,35,-13,39,Antwerp,5.0,16.03.2025,12:30,home,0,0,D,draw,1.22,0.53,0.55,0.45,13,7,4,2,1.0,0.0,5,3,0.81,0.77,1.0,4.0,0.0,0.0,2,3,7.0,2.0,7.0,4.0,6.0,3.0,0.0,0.0,34.0,11.0,1,0,22.0,9.0,0.7,0.49,0.33,0.6,23,20,9,22,0.71,0.78,12.0,31.0,10.0,7.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,1,0,0,0.21052631578947367,0.2,0.3333333333333333,0.1,0.5,0,0.0,0,0.2,0.14
7.0,St. Liege,10,9,11,22,35,-13,39,Dender,12.0,17.05.2025,17:15,home,0,0,D,draw,1.04,0.1,0.41,0.59,6,4,1,0,2.0,0.0,5,4,0.76,0.83,0.0,1.0,0.0,0.0,3,1,2.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,15.0,14.0,2,1,9.0,9.0,0.6,0.63,0.17,0.11,17,22,9,9,0.62,0.44,35.0,20.0,11.0,10.0,0,1,0.31,0.0,0.0,0.0,0.0,0.0,0.46,0.48,0.9,0.33,57.0,53.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,14,6,1,0,0,0.2,0.2,0.3,0.1,0.5,0,0.0,0,0.2,0.14
7.0,St. Liege,10,9,11,22,35,-13,39,Kortrijk,15.0,18.08.2024,17:30,away,0,1,L,opponent,0.0,0.0,0.43,0.57,6,21,0,8,0.0,0.0,0,13,0.0,0.0,1.0,1.0,1.0,0.0,6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16,22,13,9,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,10,0,2,2,0.19047619047619047,0.0,0.3,0.09090909090909091,1.0,0,0.0,-1,0.0,0.0
7.0,St. Liege,10,9,11,22,35,-13,39,St. Truiden,14.0,19.01.2025,17:30,away,2,1,W,team,2.58,1.56,0.45,0.55,11,17,4,2,2.0,2.0,3,8,0.83,0.84,3.0,1.0,0.0,0.0,4,6,3.0,9.0,8.0,12.0,3.0,5.0,1.0,1.0,23.0,27.0,2,1,11.0,9.0,0.65,0.72,0.14,0.27,20,19,9,11,0.7,0.55,40.0,16.0,15.0,12.0,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,15,0,1,1,0.22727272727272727,0.2,0.3,0.16666666666666666,1.0,1,0.3,1,0.2,0.23
7.0,St. Liege,10,9,11,22,35,-13,39,Westerlo,9.0,19.04.2025,19:45,home,1,1,D,draw,0.75,1.1,0.5,0.5,13,12,4,3,0.0,2.0,7,5,0.78,0.77,1.0,2.0,0.0,0.0,6,7,3.0,2.0,7.0,10.0,6.0,2.0,0.0,1.0,21.0,15.0,3,1,10.0,17.0,0.75,0.51,0.18,0.35,20,27,17,10,0.61,0.63,20.0,27.0,10.0,8.0,2,3,1.12,0.98,0.0,0.0,0.0,0.0,0.33,0.42,0.5,0.61,56.0,59.0,0.0,0.0,0.0,0.0,0.98,1.12,-0.05,0.12,14,16,1,0,0,0.21739130434782608,0.2,0.2727272727272727,0.16666666666666666,0.0,0,0.2,0,0.2,0.2
7.0,St. Liege,10,9,11,22,35,-13,39,Royale Union SG,3.0,20.09.2024,19:45,home,0,0,D,draw,0.0,0.0,0.35,0.65,8,18,3,7,0.0,0.0,1,8,0.0,0.0,1.0,1.0,0.0,0.0,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,24,28,10,12,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,13,1,0,0,0.20833333333333334,0.2,0.25,0.16666666666666666,0.0,0,0.1,0,0.2,0.17
7.0,St. Liege,10,9,11,22,35,-13,39,Charleroi,10.0,20.10.2024,17:30,home,2,1,W,team,1.84,0.96,0.33,0.67,14,13,9,3,0.0,0.0,5,5,0.66,0.81,2.0,2.0,0.0,0.0,3,4,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12.0,11.0,0.0,0.0,0.0,0.0,24,23,11,12,0.0,0.0,0.0,0.0,14.0,5.0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,1,1,1,0.24,0.4,0.3076923076923077,0.16666666666666666,0.0,1,0.3,1,0.4,0.37000000000000005
7.0,St. Liege,10,9,11,22,35,-13,39,Leuven,11.0,22.04.2025,19:30,home,0,1,L,opponent,0.79,1.41,0.5,0.5,11,11,3,2,0.0,4.0,4,5,0.83,0.8,1.0,3.0,0.0,0.0,6,5,2.0,4.0,10.0,7.0,1.0,4.0,0.0,2.0,34.0,22.0,2,0,9.0,12.0,0.68,0.65,0.26,0.36,27,22,12,9,0.67,0.65,38.0,24.0,15.0,16.0,1,3,0.13,0.31,0.0,0.0,0.0,1.0,0.61,0.56,1.01,0.81,49.0,39.0,1.0,0.0,0.0,0.0,0.31,0.13,-0.69,0.13,14,11,1,2,2,0.23076923076923078,0.4,0.2857142857142857,0.16666666666666666,0.0,0,0.2,-1,0.4,0.34
7.0,St. Liege,10,9,11,22,35,-13,39,Gent,6.0,22.12.2024,15:00,home,0,1,L,opponent,1.1,1.63,0.4,0.6,9,20,0,9,1.0,3.0,4,8,0.66,0.8,3.0,3.0,0.0,0.0,5,6,4.0,5.0,6.0,14.0,3.0,6.0,0.0,0.0,15.0,25.0,4,1,11.0,11.0,0.54,0.62,0.47,0.19,21,27,11,11,0.52,0.55,41.0,15.0,21.0,17.0,8,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,8,1,2,2,0.2222222222222222,0.2,0.26666666666666666,0.16666666666666666,0.0,0,0.1,-1,0.2,0.17
7.0,St. Liege,10,9,11,22,35,-13,39,Club Brugge KV,2.0,23.02.2025,12:30,away,2,1,W,team,1.93,1.79,0.4,0.6,11,13,3,6,2.0,4.0,8,7,0.8,0.87,4.0,3.0,0.0,1.0,3,6,5.0,1.0,9.0,8.0,2.0,5.0,0.0,1.0,17.0,36.0,2,0,12.0,13.0,0.68,0.76,0.29,0.38,12,13,13,12,0.5,0.88,31.0,16.0,7.0,2.0,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,0,1,1,0.25,0.4,0.26666666666666666,0.23076923076923078,1.0,1,0.3,1,0.4,0.37000000000000005
7.0,St. Liege,10,9,11,22,35,-13,39,Cercle Brugge KSV,13.0,23.11.2024,17:15,home,1,0,W,team,0.94,1.37,0.44,0.56,9,11,5,4,1.0,1.0,5,5,0.63,0.62,0.0,2.0,0.0,0.0,3,5,1.0,2.0,8.0,7.0,1.0,4.0,0.0,0.0,17.0,28.0,3,0,11.0,11.0,0.59,0.44,0.36,0.21,24,24,11,11,0.6,0.67,68.0,19.0,17.0,7.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3,1,1,1,0.27586206896551724,0.6,0.3125,0.23076923076923078,0.0,2,0.5,1,0.6,0.57
7.0,St. Liege,10,9,11,22,35,-13,39,Westerlo,9.0,24.05.2025,19:00,away,0,0,D,draw,0.36,0.98,0.35,0.65,8,16,1,4,0.0,1.0,6,8,0.79,0.89,2.0,2.0,0.0,0.0,3,9,4.0,3.0,3.0,7.0,5.0,9.0,2.0,0.0,11.0,22.0,3,1,7.0,12.0,0.64,0.75,0.08,0.26,16,19,12,7,0.7,0.5,25.0,17.0,17.0,8.0,4,1,0.14,0.19,0.0,0.0,0.0,0.0,0.41,0.76,0.29,0.94,42.0,45.0,0.0,0.0,0.0,0.0,0.19,0.14,0.19,0.14,14,16,0,0,0,0.26666666666666666,0.4,0.3125,0.21428571428571427,0.0,0,0.30000000000000004,0,0.4,0.37000000000000005
7.0,St. Liege,10,9,11,22,35,-13,39,Beerschot VA,16.0,25.08.2024,17:30,home,1,0,W,team,0.0,0.0,0.4,0.6,12,11,3,2,0.0,0.0,2,1,0.0,0.0,0.0,2.0,0.0,1.0,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,17,13,7,10,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2,1,1,1,0.2903225806451613,0.6,0.35294117647058826,0.21428571428571427,0.0,1,0.4,1,0.6,0.54
7.0,St. Liege,10,9,11,22,35,-13,39,Dender,12.0,26.01.2025,12:30,home,1,0,W,team,1.34,1.19,0.35,0.65,9,15,6,3,2.0,4.0,3,11,0.66,0.81,1.0,3.0,0.0,0.0,1,8,2.0,4.0,4.0,12.0,5.0,3.0,1.0,0.0,14.0,42.0,2,0,15.0,8.0,0.55,0.71,0.33,0.23,18,21,8,15,0.8,0.6,61.0,27.0,18.0,10.0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6,1,1,1,0.3125,0.8,0.3888888888888889,0.21428571428571427,0.3333333333333333,2,0.5,1,0.8,0.7100000000000001
7.0,St. Liege,10,9,11,22,35,-13,39,Leuven,11.0,26.04.2025,15:00,away,1,1,D,draw,1.28,1.49,0.45,0.55,11,14,1,3,3.0,2.0,2,3,0.78,0.8,1.0,2.0,0.0,0.0,7,7,3.0,4.0,9.0,9.0,2.0,5.0,2.0,1.0,21.0,21.0,0,0,8.0,16.0,0.71,0.59,0.25,0.2,25,18,16,8,0.81,0.68,27.0,18.0,6.0,14.0,2,0,0.38,1.77,0.0,0.0,0.0,0.0,0.53,0.44,0.67,0.4,38.0,56.0,0.0,1.0,0.0,0.0,1.77,0.38,0.77,-0.5,14,11,0,0,0,0.30303030303030304,0.6,0.3888888888888889,0.2,0.0,0,0.30000000000000004,0,0.6,0.51
7.0,St. Liege,10,9,11,22,35,-13,39,KV Mechelen,8.0,26.12.2024,17:30,away,0,0,D,draw,0.66,1.85,0.38,0.62,10,17,1,5,0.0,1.0,1,3,0.76,0.83,2.0,3.0,0.0,0.0,2,9,7.0,3.0,10.0,11.0,0.0,6.0,0.0,0.0,19.0,24.0,0,2,8.0,9.0,0.59,0.65,0.33,0.27,11,24,9,8,0.5,0.56,26.0,8.0,6.0,3.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,9,0,0,0,0.29411764705882354,0.4,0.3888888888888889,0.1875,0.0,0,0.1,0,0.4,0.31000000000000005
7.0,St. Liege,10,9,11,22,35,-13,39,Antwerp,5.0,27.10.2024,15:00,away,0,3,L,opponent,0.8,2.53,0.53,0.47,12,15,3,5,0.0,0.0,3,2,0.88,0.84,2.0,2.0,0.0,0.0,5,8,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,16.0,11.0,0.0,0.0,0.0,0.0,19,14,11,16,0.0,0.0,0.0,0.0,8.0,9.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,0,2,2,0.2857142857142857,0.4,0.3888888888888889,0.17647058823529413,0.0,0,0.0,-3,0.4,0.28
7.0,St. Liege,10,9,11,22,35,-13,39,Genk,1.0,28.07.2024,12:30,away,0,0,D,draw,0.0,0.0,0.25,0.75,4,21,1,3,0.0,0.0,1,10,0.0,0.0,4.0,0.0,0.0,0.0,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,13,24,14,12,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,7,0,0,0,0.2777777777777778,0.2,0.3888888888888889,0.16666666666666666,0.0,0,0.0,0,0.2,0.14
