Rank,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,opponent_rank,Time,team_goals,opponent_goals,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Passes_team,stat_Passes_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent
8.0,11,8,11,34,40,-6,41,13.0,0.6149999996925,2,0,0.45,0.55,14,23,5,3,3,9,3.0,1.0,5,12,4,8,3,1,7.0,9.0,31,28,9,7,3,3,1.25,1.3,3.0,1.0,0.77,0.81,0.0,0.0,10.0,9.0,4.0,14.0,0.0,0.0,0.0,0.0,29.0,22.0,0.72,0.68,0.29,0.26,0.71,0.6,27.0,20.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,11,8,11,34,40,-6,41,1.0,0.9999999995,2,0,0.33,0.67,12,16,5,3,5,5,0.0,1.0,4,8,3,5,2,3,10.0,7.0,15,15,8,10,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,11,8,11,34,40,-6,41,11.0,0.749999999625,3,0,0.48,0.52,17,10,6,7,6,6,0.0,3.0,7,2,4,1,0,2,12.0,8.0,26,26,8,12,7,3,1.5,0.4,4.0,0.0,0.8,0.81,0.0,0.0,9.0,6.0,8.0,4.0,0.0,0.0,0.0,0.0,25.0,22.0,0.71,0.67,0.31,0.24,0.47,0.55,24.0,19.0,15.0,4.0,1.37,0.88,1.0,0.0,0.46,0.48,1.22,0.6,47.0,35.0,0.0,0.0,0.88,1.37,0.88,-1.63
8.0,11,8,11,34,40,-6,41,15.0,0.8499999995749999,1,1,0.53,0.47,14,20,1,6,5,3,4.0,3.0,11,11,2,3,2,2,14.0,9.0,27,18,10,13,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,11,8,11,34,40,-6,41,5.0,0.8499999995749999,0,2,0.36,0.64,11,13,3,3,10,1,1.0,2.0,8,9,0,1,0,1,10.0,10.0,31,21,10,10,1,3,0.74,1.8,0.0,0.0,0.78,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,11,8,11,34,40,-6,41,9.0,0.7999999995999999,1,4,0.52,0.48,13,18,4,9,1,2,0.0,0.0,8,6,1,3,1,1,7.0,4.0,27,22,7,15,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,11,8,11,34,40,-6,41,7.0,0.9149999995425,2,0,0.53,0.47,11,17,9,4,2,9,2.0,2.0,1,7,1,6,2,0,17.0,11.0,28,34,11,17,4,7,1.17,1.09,2.0,1.0,0.81,0.78,0.0,0.0,5.0,12.0,6.0,5.0,0.0,1.0,0.0,0.0,9.0,30.0,0.65,0.7,0.27,0.26,0.73,0.75,36.0,18.0,10.0,8.0,2.2,0.66,0.0,0.0,0.36,0.41,0.44,1.81,58.0,42.0,0.0,0.0,0.66,2.2,0.66,0.2
8.0,11,8,11,34,40,-6,41,15.0,0.649999999675,2,1,0.45,0.55,10,12,4,6,7,2,3.0,1.0,2,4,4,2,3,2,12.0,13.0,28,35,13,12,5,2,1.15,1.1,1.0,2.0,0.69,0.74,0.0,0.0,8.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,17.0,13.0,0.56,0.61,0.29,0.11,0.77,0.67,25.0,29.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,11,8,11,34,40,-6,41,11.0,0.749999999625,0,0,0.58,0.42,12,18,1,4,2,1,0.0,2.0,11,10,0,4,0,0,16.0,7.0,23,22,7,16,4,1,1.6,1.57,3.0,2.0,0.86,0.79,0.0,0.0,8.0,7.0,4.0,11.0,1.0,0.0,0.0,0.0,22.0,27.0,0.73,0.7,0.24,0.09,0.54,0.72,17.0,24.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,11,8,11,34,40,-6,41,13.0,0.8149999995924999,6,2,0.48,0.52,16,19,7,6,3,3,0.0,2.0,7,8,2,5,7,2,12.0,8.0,14,12,8,11,4,1,3.37,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,14.0,0.7149999996424999,2,0,0.52,0.48,13,19,5,3,3,9,3.0,3.0,7,10,1,6,2,1,13.0,14.0,17,22,14,13,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,13.0,0.649999999675,0,1,0.62,0.38,15,9,4,2,7,5,1.0,1.0,5,2,6,5,2,2,13.0,8.0,33,13,8,13,1,4,0.71,0.81,0.0,0.0,0.83,0.7,0.0,0.0,9.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,22.0,19.0,0.63,0.57,0.12,0.05,0.72,0.56,23.0,40.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,7.0,0.8149999995924999,1,1,0.67,0.33,16,8,3,4,4,0,2.0,4.0,8,2,5,2,1,1,8.0,13.0,20,29,13,8,3,2,1.32,0.83,0.0,0.0,0.85,0.71,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,10.0,0.89999999955,1,2,0.43,0.57,10,9,4,2,8,4,2.0,4.0,3,4,3,3,3,3,8.0,22.0,14,16,22,8,0,3,1.37,1.41,2.0,2.0,0.76,0.83,0.0,0.0,7.0,7.0,3.0,2.0,1.0,1.0,0.0,0.0,14.0,22.0,0.6,0.68,0.23,0.05,0.67,0.57,27.0,24.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,7.0,0.9149999995425,2,1,0.33,0.67,6,14,4,8,2,6,2.0,2.0,1,4,1,2,4,0,12.0,9.0,26,35,9,12,7,2,0.81,1.4,2.0,2.0,0.56,0.75,1.0,0.0,4.0,12.0,2.0,2.0,0.0,0.0,1.0,0.0,6.0,35.0,0.33,0.63,0.2,0.29,0.67,0.67,69.0,26.0,8.0,4.0,1.69,1.85,0.0,0.0,0.21,0.38,0.37,1.61,58.0,49.0,1.0,0.0,1.85,1.69,0.85,-0.31
9.0,9,13,8,29,29,0,40,3.0,0.8499999995749999,0,0,0.42,0.58,13,10,6,0,5,8,2.0,2.0,4,9,3,1,0,0,12.0,17.0,18,21,17,11,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,11.0,0.7999999995999999,1,3,0.7,0.3,16,8,4,4,6,3,4.0,2.0,5,2,7,2,1,3,5.0,14.0,28,11,14,5,1,3,1.39,1.19,0.0,0.0,0.86,0.71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,11.0,0.7649999996175,0,2,0.52,0.48,10,14,2,3,4,7,4.0,1.0,4,9,4,2,2,2,10.0,11.0,23,21,11,10,1,2,0.5,1.22,0.0,2.0,0.79,0.77,0.0,0.0,3.0,6.0,7.0,8.0,0.0,1.0,0.0,1.0,12.0,17.0,0.68,0.56,0.07,0.33,0.57,0.5,26.0,35.0,10.0,4.0,0.32,1.61,0.0,0.0,0.38,0.43,0.31,0.95,49.0,62.0,0.0,1.0,1.61,0.32,-0.39,0.32
9.0,9,13,8,29,29,0,40,1.0,0.9149999995425,0,0,0.38,0.62,11,14,0,6,1,6,1.0,0.0,9,5,2,3,2,4,10.0,10.0,21,27,10,10,6,0,0.68,1.06,1.0,1.0,0.68,0.79,0.0,0.0,4.0,10.0,7.0,4.0,0.0,0.0,0.0,0.0,16.0,30.0,0.54,0.63,0.2,0.33,0.4,0.56,32.0,28.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,3.0,0.89999999955,1,1,0.45,0.55,4,19,3,5,1,6,3.0,2.0,1,13,0,1,0,1,7.0,16.0,40,45,16,7,4,2,0.35,1.75,1.0,3.0,0.38,0.5,0.0,0.0,2.0,15.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,41.0,0.29,0.47,0.0,0.15,0.54,0.34,68.0,22.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,7.0,0.7999999995999999,1,0,0.54,0.46,15,4,5,3,5,1,1.0,2.0,5,0,5,1,3,0,9.0,14.0,26,29,14,9,3,4,0.64,0.11,1.0,0.0,0.75,0.62,0.0,0.0,7.0,1.0,8.0,3.0,1.0,0.0,1.0,0.0,17.0,16.0,0.64,0.45,0.35,0.16,0.73,0.71,56.0,36.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,8.0,0.6149999996925,1,1,0.53,0.47,11,10,5,2,2,5,0.0,4.0,3,4,3,4,0,0,14.0,10.0,24,30,10,14,1,4,0.38,1.41,1.0,1.0,0.81,0.8,0.0,0.0,4.0,6.0,6.0,4.0,0.0,1.0,0.0,0.0,14.0,19.0,0.62,0.52,0.18,0.09,0.79,0.7,27.0,28.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,8.0,0.9149999995425,1,1,0.46,0.54,8,26,3,4,3,12,6.0,2.0,5,10,0,12,1,2,5.0,12.0,16,19,12,5,3,2,0.86,1.27,1.0,0.0,0.84,0.87,0.0,0.0,4.0,14.0,4.0,12.0,0.0,1.0,0.0,0.0,8.0,26.0,0.6,0.71,0.33,0.25,0.78,0.58,45.0,7.0,10.0,13.0,0.93,0.97,0.0,0.0,0.35,0.61,0.42,0.85,32.0,35.0,1.0,0.0,0.97,0.93,-0.03,-0.07
9.0,9,13,8,29,29,0,40,16.0,0.7999999995999999,1,0,0.39,0.61,9,11,3,6,6,4,1.0,2.0,4,1,2,4,1,1,10.0,13.0,22,39,13,10,6,2,1.15,0.6,0.0,0.0,0.69,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,12.0,0.7999999995999999,1,3,0.47,0.53,11,16,1,4,4,7,3.0,3.0,5,7,5,5,1,4,11.0,11.0,12,26,11,11,1,0,1.62,2.06,2.0,4.0,0.76,0.77,0.0,0.0,8.0,8.0,3.0,8.0,0.0,0.0,0.0,1.0,21.0,22.0,0.73,0.65,0.14,0.26,0.57,0.38,29.0,34.0,7.0,5.0,0.81,2.3,0.0,2.0,0.32,0.36,1.15,0.75,55.0,58.0,1.0,0.0,2.3,0.81,-0.7,-0.19
9.0,9,13,8,29,29,0,40,4.0,0.8499999995749999,0,0,0.46,0.54,8,7,3,2,6,2,0.0,2.0,4,4,1,1,1,1,11.0,11.0,25,31,9,11,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,14.0,0.749999999625,0,2,0.54,0.46,10,12,2,6,10,6,2.0,4.0,3,5,5,1,2,0,7.0,11.0,39,34,11,7,4,2,0.55,2.45,0.0,5.0,0.67,0.66,0.0,0.0,6.0,7.0,4.0,5.0,0.0,1.0,0.0,0.0,19.0,19.0,0.46,0.51,0.2,0.38,0.5,0.7,18.0,40.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,10.0,0.9649999995174999,1,1,0.5,0.5,12,7,4,4,5,2,1.0,2.0,5,1,3,2,2,0,15.0,14.0,29,23,15,15,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,4.0,0.89999999955,1,4,0.45,0.55,7,20,3,6,3,4,4.0,1.0,3,10,1,4,1,1,12.0,19.0,24,30,19,12,2,2,0.8,2.2,1.0,5.0,0.68,0.79,1.0,0.0,4.0,12.0,3.0,8.0,0.0,0.0,1.0,1.0,8.0,23.0,0.47,0.59,0.3,0.38,0.75,0.53,29.0,20.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,11.0,0.649999999675,0,1,0.69,0.31,16,8,1,4,6,4,3.0,3.0,7,3,8,1,4,0,6.0,5.0,42,29,5,6,3,1,0.62,0.5,0.0,1.0,0.76,0.55,1.0,0.0,8.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,36.0,15.0,0.56,0.44,0.23,0.09,0.47,0.62,37.0,92.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,16.0,0.9649999995174999,0,0,0.62,0.38,15,5,2,1,5,4,2.0,2.0,2,2,11,2,2,1,5.0,22.0,30,25,22,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,15.0,0.8499999995749999,2,1,0.6,0.4,16,14,6,6,5,6,2.0,1.0,3,5,7,3,1,0,13.0,18.0,17,26,16,13,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,12.0,0.8649999995675,0,0,0.48,0.52,12,4,1,1,4,2,1.0,2.0,8,1,3,2,0,1,11.0,13.0,36,26,13,11,1,1,0.57,0.32,2.0,0.0,0.7,0.75,0.0,0.0,7.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,19.0,8.0,0.54,0.53,0.33,0.25,0.75,0.63,26.0,31.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,13.0,0.6999999996499999,2,0,0.38,0.62,6,18,3,5,1,5,4.0,2.0,2,9,1,4,3,1,8.0,14.0,22,40,14,8,5,1,0.32,2.38,1.0,4.0,0.64,0.75,0.0,0.0,2.0,11.0,4.0,7.0,0.0,1.0,0.0,0.0,10.0,33.0,0.47,0.59,0.25,0.29,0.57,0.09,50.0,21.0,9.0,4.0,1.38,1.89,0.0,0.0,0.42,0.35,0.27,0.85,65.0,51.0,1.0,0.0,1.89,1.38,1.89,-0.62
9.0,9,13,8,29,29,0,40,2.0,0.9499999995249999,0,0,0.5,0.5,6,7,0,2,6,6,3.0,2.0,4,3,2,2,1,0,11.0,14.0,19,27,14,11,2,0,0.72,0.36,0.0,0.0,0.69,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,16.0,0.7999999995999999,4,0,0.43,0.57,24,8,13,2,9,4,2.0,5.0,4,3,7,3,0,1,13.0,10.0,19,21,10,13,2,9,2.73,0.19,2.0,0.0,0.76,0.81,0.0,0.0,17.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,33.0,6.0,0.65,0.64,0.17,0.18,0.61,0.64,19.0,24.0,10.0,7.0,3.43,0.12,0.0,0.0,0.3,0.44,0.71,0.24,62.0,40.0,0.0,0.0,0.12,3.43,0.12,-0.57
9.0,9,13,8,29,29,0,40,5.0,0.9999999995,1,4,0.45,0.55,5,6,1,4,3,5,2.0,2.0,2,1,2,1,0,1,15.0,10.0,27,17,12,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,1.0,0.9649999995174999,1,1,0.55,0.45,13,9,3,4,3,2,4.0,6.0,7,3,3,2,0,1,6.0,12.0,14,12,17,13,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,2.0,0.9149999995425,0,2,0.5,0.5,9,15,1,7,3,8,2.0,1.0,7,6,1,2,4,0,7.0,12.0,27,22,12,7,5,1,0.39,2.43,0.0,4.0,0.73,0.72,0.0,0.0,6.0,11.0,3.0,4.0,0.0,1.0,0.0,0.0,13.0,29.0,0.55,0.61,0.2,0.19,0.41,0.73,41.0,30.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,15.0,0.5149999997425,2,1,0.53,0.47,20,7,7,3,9,6,2.0,1.0,6,1,7,3,3,1,7.0,11.0,21,29,11,7,2,5,2.11,0.37,2.0,1.0,0.73,0.66,0.0,0.0,16.0,5.0,4.0,2.0,0.0,0.0,1.0,1.0,26.0,16.0,0.69,0.51,0.24,0.17,0.58,0.58,28.0,35.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,12.0,0.8499999995749999,0,0,0.49,0.51,8,10,2,4,2,3,0.0,3.0,4,4,2,2,3,0,15.0,10.0,26,26,8,15,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,5.0,0.92249999953875,0,1,0.45,0.55,11,16,3,7,4,5,1.0,2.0,5,5,3,4,0,0,11.0,18.0,25,24,18,11,6,3,0.8,2.28,0.0,5.0,0.72,0.81,0.0,0.0,8.0,11.0,3.0,5.0,0.0,0.0,0.0,0.0,15.0,27.0,0.55,0.62,0.33,0.29,0.25,0.8,23.0,15.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,13.0,0.6999999996499999,3,1,0.74,0.26,21,4,10,1,14,0,4.0,2.0,9,2,2,1,1,1,22.0,14.0,22,16,14,22,0,7,2.07,0.09,0.0,0.0,0.85,0.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,14.0,0.749999999625,3,1,0.45,0.55,7,13,4,4,3,5,3.0,0.0,1,5,2,4,1,1,9.0,22.0,23,25,22,9,3,1,1.41,1.06,3.0,1.0,0.76,0.79,0.0,0.0,6.0,4.0,0.0,9.0,0.0,1.0,1.0,1.0,11.0,8.0,0.56,0.63,0.27,0.14,0.5,0.47,23.0,27.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,8.0,0.7999999995999999,4,1,0.48,0.52,18,13,9,4,2,1,0.0,0.0,6,8,3,1,1,1,4.0,7.0,22,27,15,7,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,9,13,8,29,29,0,40,15.0,0.7649999996175,0,0,0.41,0.59,9,14,2,0,2,12,3.0,4.0,4,8,3,6,0,0,12.0,6.0,33,34,6,12,0,2,0.51,0.68,1.0,1.0,0.64,0.68,1.0,1.0,4.0,5.0,5.0,9.0,0.0,2.0,0.0,0.0,16.0,21.0,0.62,0.55,0.25,0.12,0.71,0.63,66.0,21.0,15.0,7.0,0.2,0.0,1.0,0.0,0.29,0.37,1.49,0.75,51.0,64.0,0.0,0.0,0.0,0.2,0.0,0.2
9.0,9,13,8,29,29,0,40,10.0,0.7999999995999999,0,1,0.5,0.5,16,14,4,6,4,5,2.0,1.0,9,6,3,2,2,0,7.0,12.0,25,24,12,7,5,4,1.34,1.31,2.0,4.0,0.8,0.76,0.0,0.0,8.0,7.0,8.0,6.0,0.0,0.0,0.0,0.0,24.0,14.0,0.67,0.57,0.19,0.0,0.63,0.93,25.0,30.0,3.0,5.0,0.4,0.71,1.0,0.0,0.5,0.28,1.01,0.8,46.0,46.0,0.0,0.0,0.71,0.4,-0.29,0.4
